id,text,party,country,region,from_user_realname,ground_truth,country_code,firstname,gender,genderprob
ideology_tweets_3550,"FANTASTIC NEWS!
Congratulations to the Save @Shed26_5015 campaign and everyone involved in preserving the maritime heritage of the Port!",Australian Labor Party,AUSTRALIA,"Port Adelaide, South Australia",Mark Butler MP,left,AU,Mark Butler,male,1.0
ideology_tweets_3551,"Keles'te pazarcı esnafımız ve vatandaşlarımızla buluştuk. Neden CHP'ye ve Muharrem İnce'ye oy vermeleri gerektiğini anlattık.  Keles de değişim istiyor, #ArtıkTamam diyor...

#MilletİçinGeliyoruz",CHP,TURKEY,BURSA,Erkan AYDIN,left,TR,Erkan AYDIN,male,0.98
ideology_tweets_3552,"Starke Rede von @ArminLaschet heute im #Bundestag zum Aufbau Sondervermögen für die Flutopfer. Dank an starke #Solidarität vor allem aus den neuen Ländern. Er zeigt zudem klar die Unfähigkeit der #AfD auf, sich konstruktiv an Lösungen für die Menschen zu beteiligen.",CDU,GERMANY,,Tankred Schipanski,right,DE,Tankred Schipanski,male,1.0
ideology_tweets_3553,"I met with BPL to discuss the Health Referral Scheme. This supports people referred by their primary clinician or who self-refer to increase awareness around diet, nutrition and exercise to address issues linked to development of long-term health conditions, including cancer.",Labour,UK,,Stephanie Peacock,left,GB,Stephanie Peacock,female,1.0
ideology_tweets_3554,Prezydent @AndrzejDuda w @tvp_info: Na najbliższe lata ważna jest dla mnie dobra współpraca z rządem. Nie słyszę tego od moich kontrkandydatów. #DUDA2020,Law and Justice,POLAND,,Joanna Borowiak #DUDA2020 ??,right,PL,Joanna Borowiak #DUDA2020,female,0.99
ideology_tweets_3555,"#KılıçdaroğluNeSöyledi “Bu seçimler bir parti seçimi değildir. Kişisel kavga alanı, koltuk arayışı seçimleri değildir. 24 Haziran seçimi ‘Söz konusu vatansa gerisi teferruattır’ seçimidir. Biz geniş bir birlikteliği, geniş bir ittifakı sağlamak zorundayız.”",CHP,TURKEY,ANKARA,Murat Emir,left,TR,Murat Emir,male,1.0
ideology_tweets_3556,11 Alaska entities received grants from the Demonstration Grants for Indian Children program to provide projects that will improve the educational opportunities of Alaska Native students.,Republican,US,AK,Sen. Lisa Murkowski,right,US,Lisa Murkowski,female,1.0
ideology_tweets_3557,Sjöstedt har tappt det. Ulf levererar konkreta förslag för klimatet. Men V menar att det är bortförklaringar. Märklig kommentar. #teamulf #svpol,Moderates,SWEDEN,,Jörgen Warborn,right,SE,Jörgen Warborn,male,1.0
ideology_tweets_3558,"#KılıçdaroğluNeSöyledi: “Mavi Marmara olayından sonra; 'AKP İsrail’den Gazze ablukasının kalkmasını, özür dilenmesini ve tazminat ödenmesini istesin' denildi. Ancak bir gece AKP Meclis’e yasa getirerek ilişkileri düzeltti. İsrail özür dilemedi, abluka kalkmadı, tazminat ödenmedi”",CHP,TURKEY,ANKARA,Necati Yılmaz,left,TR,Necati Yılmaz,male,0.99
ideology_tweets_3559,"‘Institutioner og Folkeskolen er under pres. Det samme m ældreområdet. Vi kan godt gøre det bedre. Vi har brug for at løfte serviceniveauet, så vi har tillid til vores fælles velfærd. Ellers bliver velfærden for dem, der ikke kan vælge noget andet.’ Gyldal, Herlev #dkpol",The Social Democratic Party,DENMARK,,Rosenkrantz-Theil,left,DK,Rosenkrantz-Theil,,
ideology_tweets_3560,"Here’s a novel concept: voters are never wrong. 

Whether we like the outcome or not. 

That’s democracy.",Conservative,CANADA,Saskatchewan,Gary Vidal,right,CA,Gary Vidal,male,1.0
ideology_tweets_3561,Je suis fier de soutenir les entreprises de #NDGWestmount - une communauté remplie d’entrepreneurs qui font croître notre économie locale ! Lisez ce fil pour découvrir comment le Parti liberal compte continuer de soutenir les entreprises à travers le pays ⬇️ #AvançonsEnsemble,Liberal,CANADA,Quebec,Marc Garneau,left,CA,Marc Garneau,male,1.0
ideology_tweets_3562,Themen und Termine mit @SebastianFoitz1 im Bürgerbüro der @CDUNRW_de im @kreisviersen #Ausbildung und #BTW2021 #Heimat,CDU,GERMANY,,Uwe Schummer,right,DE,Uwe Schummer,male,1.0
ideology_tweets_3563,"Współpraca z USA jest niezwykle ważna dla Polski. Łącza nas bardzo poważne interesy. Przede wszystkim współpraca militarna, energetyczna i handlowa. Ogromna w tym zasługa Prezydenta Andrzeja Dudy. Będziemy wciąż dążyć do zacieśniania tej relacji.",Law and Justice,POLAND,,Jarosław Gonciarz,right,PL,Jarosław Gonciarz,male,1.0
ideology_tweets_3564,"Telford has been awarded £25m funding for connecting #Telford transport, digital, and skills - how should this money be spent.",Conservative,UK,,Lucy Allan MP,right,GB,Lucy Allan,female,1.0
ideology_tweets_3565,"Ana söylemlerinden biri “Durmak yok, yola DEVAM” olan gerçek bir Lider’e sahip bir Partiyiz biz. Daha fazla söze gerek var mı?",AKP,TURKEY,KONYA,Mehmet Babaoğlu,right,TR,Mehmet Babaoğlu,male,0.99
ideology_tweets_3566,"Podciągnął elastyczne majtki żeby lepiej wyglądać ? Cały Rafau, gra pozorów, manipulacja i kłamstwo ? - plastikowy kandydat‼️
#RafałNieKłam ?",Law and Justice,POLAND,,Ireneusz Zyska,right,PL,Ireneusz Zyska,male,1.0
ideology_tweets_3567,Politics in New Zealand. Meet the Candidates. Gave a Labour Party member a lift home. KFC for dinner :),National Party,NZ,Hutt South,Christopher Bishop,right,NZ,Christopher Bishop,male,1.0
ideology_tweets_3568,"Nu kalder @anderssamuelsen @larsloekke’s velfærdsløfte ‘overbudspolitik’. Den koldeste skulder til Løkkes panikmelding, der ikke synes at have nogen gang på jorden med mindre Løkke vil støtte Mette F som statsminister. #dkpol #ftvalg2019 #DRnyheder",The Social Democratic Party,DENMARK,,Jens Joel,left,DK,Jens Joel,male,1.0
ideology_tweets_3569,"With £10bn more to build 120,000 new homes @UKLabour will bring #RealChange for Scotland.

When Labour wins, Scotland wins. #GeneralElection2019",Labour,UK,,Lesley Laird,left,GB,Lesley Laird,female,0.99
ideology_tweets_3570,"We know the Conservatives lack a real plan and want the planet to burn faster. And backtracking on Canada's targets going into COP26, the next climate conference, will shred Canada's credibility and make us the dinosaurs at the table.",Liberal,CANADA,Ontario,Catherine McKenna ??,left,CA,Catherine McKenna,female,1.0
ideology_tweets_3571,"Congratulations, good luck &amp; best wishes as Labor’s candidate for Curtin. It would be terrific to have you back in Canberra #auspol @walabor #election2019",Australian Labor Party,AUSTRALIA,Western Australia,Senator Sue Lines,left,AU,Sue Lines,female,1.0
ideology_tweets_3572,"Money doesn’t define you as a person. Good people make money, bad people make money. Some bad people are rich but also a lot of bad people are poor. Money is just that, money, it doesn’t have its own moral value #DailyRobism",Conservative,CANADA,New Brunswick,Rob Moore,right,CA,Rob Moore,male,1.0
ideology_tweets_3573,Erschreckend: @ArminLaschet hat das Konzept des flächendeckenden gesetzlichen #Mindestlohns nicht verstanden #Triell,SPD,GERMANY,,Saskia Esken,left,DE,Saskia Esken,female,0.99
ideology_tweets_3574,"Başta Şehitlerimiz ve Gazilerimizin Anneleri olmak üzere toplumumuzun temelini oluşturan aile yuvasını, bir huzur adasına dönüştüren baş tacı annelerimizin ve yüreği annelik hisleriyle dolu olan tüm kadınların Anneler Günü’nü kutluyor, sağlık ve mutluluklar diliyorum.",AKP,TURKEY,MANİSA,Murat Baybatur,right,TR,Murat Baybatur,male,0.98
ideology_tweets_3575,#Laschet haut blind umsichtig und sorgt in unserer Runde für laute Lacher! #Scholz kontert mit Fakten!,SPD,GERMANY,,Stefan Schwartze,left,DE,Stefan Schwartze,male,1.0
ideology_tweets_3576,This is once not what PM Trudeau promised us and frankly the list of broken promises made by this Prime Minister is of serious concern. This is wrong on every level.,Conservative,CANADA,British Columbia,Dan Albas,right,CA,Dan Albas,male,1.0
ideology_tweets_3577,Good luck to @StourbridgeFC tonight as they face @WhitbyTownFC for a place in the first round of the FA Cup!,Conservative,UK,,Margot James,right,GB,Margot James,female,1.0
ideology_tweets_3578,"Absurd at hele sundhedsdebatten handlede om cigaretter. Regeringen har foreslået en omkalfatring af sundhedsvæsenet, der tilmed er underfinansieret. Dét har vi slet ikke snakket nok om. #dkpol",The Social Democratic Party,DENMARK,,Peter Hummelgaard,left,DK,Peter Hummelgaard,male,1.0
ideology_tweets_3579,Løkke klandrer os for at der ikke kom ‘mælk og honning i kagerne’ 🤣🤣🤣. Godt der også er plads til smil!,The Social Democratic Party,DENMARK,,Dan Jørgensen,left,DK,Dan Jørgensen,male,1.0
ideology_tweets_3580,Det här med att det slösas så mkt med skattepengar. Det förekommer nog mindre kloka grejer här och där. Absolut. Men att det slösas mycket? Var är det? Är det månne vinsterna som plockas ur välfärden? #tv4val,Social Democrats,SWEDEN,,Elin Lundgren,left,SE,Elin Lundgren,female,0.99
ideology_tweets_3581,"Ich glaube auch nicht, dass No-Covid bei der Delta Variante wirkt. Aber eine noble Idee, die in vielen Länder Menschenleben gerettet hat, sollte man nicht billig am Einzelbeispiel vorführen.",SPD,GERMANY,,Karl Lauterbach,left,DE,Karl Lauterbach,male,0.99
ideology_tweets_3582,"Another great policy proposal. 

A Conservative government would put pensioners first to protect their retirement and financial security.",Conservative,CANADA,Ontario,Eric Duncan,right,CA,Eric Duncan,male,1.0
ideology_tweets_3583,"Ekonomide yaşanan dalgalanmalar, Türkiye’nin mali disiplin ve enflasyonla mücadele temeline oturttuğu ekonomik yapısıyla bağdaşmıyor/1",AKP,TURKEY,KOCAELİ,R.Sezer Katırcıoğlu,right,TR,R.Sezer Katırcıoğlu,male,1.0
ideology_tweets_3584,"Great to be in Queensland @SC_Stadium to announce funding of $350,000 for the NRL’s VET Apprenticeship Awareness Program #futureleaders",Liberal Party of Australia,AUSTRALIA,Western Australia,Michaelia Cash,right,AU,Michaelia Cash,female,1.0
ideology_tweets_3585,"Kan inte bestämma mig för om jag tycker det är mest bra eller dåligt att vardagen börjar.

Men valrörelse är kanske inte riktigt vardag ändå.",Social Democrats,SWEDEN,,Elin Lundgren,left,SE,Elin Lundgren,female,0.99
ideology_tweets_3586,"#Trzaskowski kolejny raz nie odpowiada na zadane pytanie, zamiast tego mówi o ""szczuciu"". Kandydat, który zatrudnił w warszawskim ratuszu i do swojej kampanii ludzi z soku z buraka. Największego bagna w internecie.
Złodziej krzyczy łap złodzieja.
#debataprezydencka
#kandydatHejtu",Law and Justice,POLAND,,Kacper Płażyński,right,PL,Kacper Płażyński,male,1.0
ideology_tweets_3587,"The NDIS we fought for and won was NEVER meant to look like this EVER. I’m sorry Angus, this isn’t how it was supposed to turn out you deserve better #auspol",Australian Labor Party,AUSTRALIA,"Lindsay, New South Wales",Emma Husar,left,AU,Emma Husar,female,1.0
ideology_tweets_3588,"Completely unacceptable! I’m sorry you have been subjected to this @AHousefather. You have always been a rational, respectful and constructive person, and have been an exceptional MP! No one should ever be treated this way. #Antisemitism must stop!!",Liberal,CANADA,Ontario,Ryan Turnbull,left,CA,Ryan Turnbull,male,1.0
ideology_tweets_3589,Actually champ removing the cap means people will actually get their plans done quicker and access to the equipment and services they need.  This is what people with disabilities told us at our forum.,Australian Labor Party,AUSTRALIA,"McEwen, Victoria",Rob Mitchell,left,AU,Rob Mitchell,male,1.0
ideology_tweets_3590,"Bursa Uludag Universitesi Hastanesinde yatan 4 yasindaki bir hasta icin 
AB Rh Negatif 
kana ihtiyac vardir.
Irtibat: Cuneyt Kolalı
0538 506 5171",CHP,TURKEY,BURSA,Dr. Ceyhun İrgil,left,TR,Ceyhun İrgil,male,0.98
ideology_tweets_3591,Proud to support the CARES Act that included over $19.8 million in federal funding to support organizations like @NCYMCAAlliance who are offering remote learning support sites to provide a safe and healthy place for children to learn during the COVID-19 pandemic.,Republican,US,NC,Senator Thom Tillis,right,US,Thom Tillis,male,1.0
ideology_tweets_3592,"Sarayın bir yıllık masrafı yaş sınırı bekleyen emeklilere ödenecek emekli maaşından daha fazla,tam 5 milyon emekliliği hak etmiş emekliye söylenmedik yalan kalmadı.Emeklinin sorunlarını çözecek hiçbir adım atılmadı.CHP iktidarında emekliler yaş sınırı beklemeyecek.Ayrım olmayacak",CHP,TURKEY,TRABZON,Haluk Pekşen,left,TR,Haluk Pekşen,male,0.98
ideology_tweets_3593,Et @TristenChernove remporte la première médaille d’argent du Canada ! Félicitations - quelle performance incroyable en poursuite individuelle 3000 m C1 masculin.,Liberal,CANADA,Quebec,Justin Trudeau,left,CA,Justin Trudeau,male,1.0
ideology_tweets_3594,Men SD var ju med och stoppade Alliansen från att höja brytpunkten till statlig skatt 2013! De har alltså bidragit till att FLER måste betala ytterligare 20% på sina inkomster! Hallå! #dinrost #svpol,Moderates,SWEDEN,,Anette Åkesson,right,SE,Anette Åkesson,female,1.0
ideology_tweets_3595,"Justin Trudeau and the Liberals once again caught lying to Canadians. 
Conservatives have been warning people for years that the Liberals want to tax their homes. 
Liberal candidate states, primary residence will be taxed, even though he disagrees with the policy.  #TrudeauMustGo",Conservative,CANADA,Saskatchewan,Warren Steinley,right,CA,Warren Steinley,male,1.0
ideology_tweets_3596,"Tarifautonomie ist ein hohes Gut und im Grundgesetz verankert. Politik sollte und muss sich mit Forderungen, Wünschen zurückhalten. Die Tarifparteien sind sprichwörtlich am Zug.",SPD,GERMANY,,Detlef Müller,left,DE,Detlef Müller,male,1.0
ideology_tweets_3597,"Nein, @PaulZiemiak, nicht @jensspahn hat in der Corona-Pandemie so hart gearbeitet wie kein anderer, sondern die Ärzt:innen und Ärzte sowie die Pflegekräfte! #Bundestag",SPD,GERMANY,,"Timon Gremmels, MdB",left,DE,"Timon Gremmels, MdB",male,1.0
ideology_tweets_3598,"Shawn, thank you for your support. We’ve always had a great working relationship because we both put our city first. Your very kind words mean so much. #ldnont",Liberal,CANADA,Ontario,Peter Fragiskatos,left,CA,Peter Fragiskatos,male,1.0
ideology_tweets_3599,Ekonomimizin toplam değeri 2002 yılında 236 milyar dolarken; bugün 889 milyar dolar. Bize “inşaatla büyüyorsunuz” diyenler; ihracatımızı 30 milyar dolardan 157 milyar dolara çıkarırken yurt dışına yolları mı sattık sanıyorsunuz. Fabrikalarımızda ürettiklerimizi sattık.,AKP,TURKEY,KAYSERİ,Mehmet ÖZHASEKİ,right,TR,Mehmet ÖZHASEKİ,male,0.99
ideology_tweets_3600,Attraktive ländliche Räume mit gleichwertigen Lebensverhältnissen in Stadt und Land! Starker Punkt von #ArminLaschet! @CDU,CDU,GERMANY,,A.Widmann-Mauz,right,DE,A.Widmann-Mauz,,
ideology_tweets_3601,"➡️ More than $100 billion to help K-12 schools and universities re-open.
 
➡️ Billions more for testing, contact tracing, treatments, and vaccines.
 
➡️ More choice and flexibility for families to navigate education and childcare.",Republican,US,WV,Shelley Moore Capito,right,US,Shelley Moore Capito,female,1.0
ideology_tweets_3602,For no one to be held account for the deaths of the 96 people who were killed at #Hillsborough is an appalling travesty of justice. My sympathies are with the families of victims who have been suffering with agonising despair these past 30 years.,Labour,UK,,Roger Godsiff,left,GB,Roger Godsiff,male,1.0
