id,ground_truth,text,round,batch,sent_id,worker_0,worker_1,worker_2,worker_3,worker_4,worker_5,worker_6,worker_7,disagree,agree,neutral,guid,av_rating
stance_climate_1786,agree,Sea temperatures are rising.,4,3,t31,agrees,agrees,agrees,neutral,agrees,agrees,neutral,agrees,0.00369125658608,0.9027470443129658,0.093561699100954,4_3_t31,0.75
stance_climate_1787,agree,Somewhere between 90% and 100% of active climate scientists agree that global warming is real and human-caused.,3,6,t28,neutral,neutral,agrees,agrees,agrees,agrees,agrees,agrees,0.0027167484104551,0.821022147910138,0.1762611036794069,3_6_t28,0.75
stance_climate_1788,neutral,People worry a great deal about global warming.,2,3,t0,neutral,neutral,agrees,neutral,neutral,neutral,neutral,disagrees,0.0352909445676429,0.0141919635605561,0.9505170918718008,2_3_t0,0.0
stance_climate_1789,agree,The United States government has violated their constitutional rights by allowing fossil fuel production to continue — despite knowing its effects on the planet.,1,4,t24,agrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,0.0009959463744297,0.9975120543305924,0.0014919992949778,1_4_t24,1.0
stance_climate_1790,agree,"Overall, evidence for global warming's effect on the planet is most obvious in changes to natural systems.",4,0,t26,disagrees,agrees,agrees,agrees,neutral,neutral,agrees,agrees,0.0400892410239103,0.7564930228855979,0.2034177360904917,4_0_t26,0.5
stance_climate_1791,disagree,"Global warming doesn’t worry me — at least not in a gut-twisting, obsessive way.",3,9,t22,neutral,neutral,disagrees,disagrees,neutral,disagrees,disagrees,disagrees,0.9568184695902652,0.0020502366961654,0.0411312937135692,3_9_t22,-0.625
stance_climate_1792,disagree,The study is one more example that you can get any answer you want when the thermometer data errors are larger than the global warming signal you are looking for.,1,0,t2,disagrees,disagrees,disagrees,disagrees,disagrees,neutral,disagrees,disagrees,0.9774752638680392,0.0024101080383205,0.0201146280936404,1_0_t2,-0.875
stance_climate_1793,agree,It's the strength [ of these hurricanes ] that 's almost certainly associated with global warming.,4,6,t24,agrees,agrees,agrees,disagrees,agrees,agrees,agrees,agrees,0.0017740786239413,0.9964742148740916,0.0017517065019668,4_6_t24,0.75
stance_climate_1794,agree,"Global warming is caused due to human activity, and only 44 percent believe it to be a “very serious problem” versus 90 percent of Brazilians, 68 percent of the French and 65 percent of the Japanese population.",3,6,t30,agrees,neutral,neutral,agrees,neutral,agrees,agrees,agrees,0.0030644535549698,0.7304572708195187,0.2664782756255114,3_6_t30,0.625
stance_climate_1795,agree,The climate emergency requires us to rapidly transform our energy system and key industrial sectors in ways that protect workers and impacted communities.,5,9,t4,agrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,0.0006154570302187,0.9985619254388516,0.0008226175309294,5_9_t4,1.0
stance_climate_1796,neutral,"Energy costs will increase not only because of the tax, but also because energy companies will raise prices across the board knowing that all consumers have more money to spend, thanks to carbon-tax dividends.",2,4,t32,neutral,neutral,neutral,neutral,neutral,neutral,agrees,neutral,0.0012561983065954,0.0021624270002701,0.9965813746931343,2_4_t32,0.125
stance_climate_1797,agree,Doing something about climate change is loving our global neighbor.,4,6,t28,agrees,agrees,neutral,disagrees,agrees,agrees,agrees,agrees,0.004852037509576,0.9110142188733484,0.0841337436170754,4_6_t28,0.625
stance_climate_1799,agree,Climate change will continue to affect all types of weather phenomena and subsequently impact increasingly urbanised areas.,5,5,t36,agrees,agrees,neutral,agrees,agrees,agrees,agrees,neutral,0.0013587267485958,0.9956007733462088,0.0030404999051952,5_5_t36,0.75
stance_climate_1800,neutral,We need climate cash in order to avoid a climate crash.,5,2,t36,agrees,neutral,neutral,neutral,agrees,agrees,agrees,neutral,0.0030760742103194,0.3145430957847838,0.6823808300048967,5_2_t36,0.5
stance_climate_1801,neutral,The United States ratified the United Nations Framework Convention on Climate Change and participates actively in global climate diplomacy.,3,5,t22,neutral,neutral,neutral,neutral,neutral,agrees,neutral,neutral,0.0018150808570824,0.0160897070575927,0.9820952120853246,3_5_t22,0.125
stance_climate_1802,agree,"Environmental degradation, climate change and unsustainable development constitute some of the most pressing and serious threats to the ability of present and future generations to enjoy the right to life.",5,6,t22,agrees,agrees,agrees,disagrees,agrees,agrees,agrees,agrees,0.0021323299189404,0.9966351523987774,0.0012325176822819,5_6_t22,0.75
stance_climate_1804,agree,Few signs of ending and temperatures are expected to continue to climb after the warmest decade on record.,5,8,t47,neutral,agrees,neutral,agrees,agrees,agrees,agrees,agrees,0.0027333218628537,0.9388335433374204,0.0584331347997257,5_8_t47,0.75
stance_climate_1805,agree,Fossil fuel extraction may be less an economic boon than a massive liability.,1,8,t15,agrees,agrees,neutral,neutral,neutral,disagrees,agrees,agrees,0.0113897079426636,0.6510371089284773,0.3375731831288591,1_8_t15,0.375
stance_climate_1806,neutral,A safe level of atmospheric concentrations of carbon dioxide is 350 parts per million.,4,8,t23,neutral,neutral,neutral,neutral,agrees,neutral,neutral,neutral,0.0009180878007266,0.0009157812757036,0.9981661309235696,4_8_t23,0.125
stance_climate_1807,neutral,"The Keystone XL pipeline, if approved, would cut global oil prices.",3,0,t20,neutral,neutral,neutral,neutral,neutral,neutral,disagrees,neutral,0.0400964821703182,0.0035747031926095,0.9563288146370722,3_0_t20,-0.125
stance_climate_1808,neutral,We can win on climate.,5,5,t37,agrees,neutral,neutral,neutral,neutral,agrees,neutral,disagrees,0.0050302313420574,0.1804254387356758,0.8145443299222668,5_5_t37,0.125
stance_climate_1809,agree,Human activity is primarily responsible for the rise in carbon dioxide emissions.,1,6,t24,agrees,neutral,neutral,agrees,neutral,agrees,agrees,agrees,0.0036881742215703,0.7037092422901965,0.2926025834882332,1_6_t24,0.625
stance_climate_1810,neutral,You now have a global marketplace for clean energy that is stable and accelerating.,1,0,t29,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.0007786820991051,0.0011444081770496,0.9980769097238452,1_0_t29,0.0
stance_climate_1811,agree,What will you tell your children is the reason to fail and leave them facing a climate chaos that you knowingly brought upon them.,5,7,t36,agrees,neutral,agrees,neutral,agrees,agrees,agrees,agrees,0.0010690177592982,0.9976603160481272,0.0012706661925746,5_7_t36,0.75
stance_climate_1812,agree,"In the years to come, there are going to be hundreds of millions of climate refugees causing national security issues all over the world.",5,1,t37,agrees,agrees,agrees,neutral,disagrees,agrees,agrees,agrees,0.0330489836879532,0.90318907186172,0.0637619444503265,5_1_t37,0.625
stance_climate_1813,disagree,Global warming is generally exaggerated.,2,2,t13,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,0.9982764598138408,0.000856100407036,0.0008674397791228,2_2_t13,-1.0
stance_climate_1814,neutral,The United States would still maintain a voice in international discussions on global warming.,5,9,t29,neutral,agrees,neutral,neutral,neutral,neutral,neutral,neutral,0.0008410967410073,0.0024148306739812,0.9967440725850112,5_9_t29,0.125
stance_climate_1815,neutral,The U.S. going back to the stone age will not do anything to stop global warming.,4,3,t24,disagrees,neutral,neutral,neutral,neutral,agrees,neutral,disagrees,0.2941954491043779,0.0057061846705375,0.7000983662250844,4_3_t24,-0.125
stance_climate_1816,neutral,The Arctic has lost nearly 95 percent of its oldest ice.,1,6,t28,agrees,neutral,neutral,neutral,agrees,agrees,neutral,neutral,0.0031118753637318,0.1613029856296766,0.8355851390065915,1_6_t28,0.375
stance_climate_1819,agree,"The added burden of climate change, with climate change potentially negative effects on sea life, makes the establishment of refuges even more urgent.",4,3,t33,agrees,agrees,agrees,agrees,agrees,neutral,agrees,agrees,0.0013470345214893,0.9959320452273116,0.0027209202511991,4_3_t33,0.875
stance_climate_1820,neutral,They are on the verge of passing climate legislation at home and a global carbon accord at the Copenhagen talks.,2,2,t7,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,0.0008797864509648,0.0011025851887492,0.9980176283602858,2_2_t7,0.0
stance_climate_1821,neutral,Climate denial will persist come hell or high water.,5,3,t36,agrees,neutral,neutral,agrees,agrees,disagrees,neutral,neutral,0.0251715415486146,0.2783475329758739,0.6964809254755113,5_3_t36,0.25
stance_climate_1822,neutral,More people die here than anywhere else from floods.,3,3,t8,neutral,neutral,neutral,neutral,disagrees,neutral,neutral,agrees,0.0025566106214427,0.0208454514204705,0.9765979379580868,3_3_t8,0.0
stance_climate_1823,disagree,These scientific events are not linked to climate change.,5,9,t37,neutral,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,0.9766089830691844,0.0023005051590271,0.0210905117717882,5_9_t37,-0.875
stance_climate_1824,neutral,Dispersal may help sustain global Emperor penguin populations for a limited time.,2,7,t5,neutral,disagrees,neutral,neutral,neutral,neutral,neutral,neutral,0.0060101205149003,0.0015686196890762,0.9924212597960232,2_7_t5,-0.125
stance_climate_1825,neutral,"Old forests are particularly successful as carbon sinks, with those in the Pacific Northwest, Canada, and Russia taking in up to 0.4 gigatons of carbon annually.",3,6,t16,neutral,neutral,neutral,neutral,neutral,agrees,neutral,neutral,0.001238860058385,0.0131850987399273,0.9855760412016876,3_6_t16,0.125
stance_climate_1826,neutral,If families having fewer children should do so even if that emission has no real-world effect in order to satisfy Rieder’s morals.,2,6,t37,neutral,agrees,neutral,neutral,disagrees,neutral,neutral,neutral,0.1161261586192354,0.0278263760067388,0.8560474653740257,2_6_t37,0.0
stance_climate_1827,neutral,Long-term growth and climate action are inextricably linked.,5,6,t7,neutral,neutral,neutral,agrees,neutral,agrees,neutral,neutral,0.0014346072618555,0.0113088828174149,0.9872565099207296,5_6_t7,0.25
stance_climate_1828,neutral,Carbon fees or taxes are a potentially effective strategy for reducing greenhouse-gas initiatives.,3,9,t8,neutral,agrees,neutral,agrees,neutral,neutral,neutral,agrees,0.005337826228605,0.3641595971582526,0.6305025766131422,3_9_t8,0.375
stance_climate_1829,neutral,Global temperatures last year ranked as the second warmest since record keeping began in 1888.,3,8,t29,agrees,neutral,neutral,neutral,agrees,neutral,neutral,neutral,0.0030290334342884,0.1362530059867586,0.8607179605789529,3_8_t29,0.25
stance_climate_1831,disagree,That manmade climate change is a crisis is a false twisting of the actual data.,5,5,t5,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,agrees,0.9968420769598396,0.0016825813203864,0.0014753417197739,5_5_t5,-0.75
stance_climate_1832,agree,"Climate change is already dragging down the output of wheat and corn at a global scale, compared with what it would otherwise be.",4,6,t17,agrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,0.000976759287218,0.9975013643995038,0.0015218763132782,4_6_t17,1.0
stance_climate_1833,neutral,"The ice sheet is facing imminent and significant ice loss, according to the ESA.",5,4,t17,agrees,neutral,neutral,agrees,neutral,agrees,neutral,neutral,0.0034022130259864,0.0784536368942465,0.9181441500797672,5_4_t17,0.375
stance_climate_1834,neutral,"The failure to address climate change is especially hard for her three children, who are 10, 15 and 17, to understand.",5,8,t7,neutral,agrees,neutral,neutral,neutral,agrees,agrees,neutral,0.0043079169362815,0.2883223026903668,0.7073697803733515,5_8_t7,0.375
stance_climate_1835,disagree,Ice cubes melting in a glass donât make the water overflowâ so melting glaciers wonât make sea levels rise.,4,1,t33,neutral,agrees,neutral,disagrees,disagrees,disagrees,disagrees,disagrees,0.9454412499068792,0.0043721066011525,0.0501866434919681,4_1_t33,-0.5
stance_climate_1836,disagree,Lewis recruited over 200 members of APS to oppose the new APS policy that fully supports the global warming fraud.,5,8,t16,disagrees,agrees,neutral,neutral,disagrees,disagrees,disagrees,neutral,0.7734482066603765,0.0057028770875682,0.2208489162520551,5_8_t16,-0.375
stance_climate_1837,agree,"Hawaii is committed to environmental stewardship, and we look forward to working with other states to fight global climate change.",3,0,t23,agrees,agrees,agrees,neutral,agrees,neutral,agrees,agrees,0.0020196574726853,0.9551074189297089,0.0428729235976058,3_0_t23,0.75
stance_climate_1838,agree,"At a time when large parts of our county are suffering through persistent droughts and year-round fire seasons, itâs truly unconscionable that the fossil fuel industry would be allowed to divert vast volumes of water to fracking for oil and gas.",4,7,t41,agrees,agrees,agrees,agrees,agrees,neutral,agrees,agrees,0.0022355129564603,0.9849541713615728,0.0128103156819667,4_7_t41,0.875
stance_climate_1839,neutral,There appears to be hope for travel and tourism to continue to grow in the wake of global warming.,1,4,t27,neutral,neutral,neutral,disagrees,agrees,disagrees,neutral,neutral,0.0766932190828615,0.0300761263135271,0.8932306546036113,1_4_t27,-0.125
stance_climate_1840,agree,Climate change is causing global or regional crop devastation.,5,5,t40,agrees,agrees,disagrees,agrees,agrees,agrees,agrees,neutral,0.0020083490413158,0.995825450855009,0.0021662001036751,5_5_t40,0.625
stance_climate_1841,neutral,"Until relatively recently, barrier islands barrier islands defended themselves against rising seas by, in a sense, moving to higher ground.",4,9,t44,disagrees,neutral,disagrees,agrees,neutral,neutral,neutral,neutral,0.0093626625267985,0.002978623290595,0.9876587141826064,4_9_t44,-0.125
