id,ground_truth,text
hatespeech_explicit_9527,not hate," i am awake . you are a bigoted moron . there is no  "" jewish domination . "" "" go away . """
hatespeech_explicit_9528,not hate,is adam and eve a story about sexism ? it's laughable . these people are liberals
hatespeech_explicit_9529,not hate,the men of normandy had faith that what they were doing was right  faith that they fought for all humanity ... ( 1/2 ) #dday70
hatespeech_explicit_9530,not hate,to all those celebrating  shubho mahalaya . may this festive season bring even more joy & prosperity in our lives .
hatespeech_explicit_9531,not hate,amazing . trump refuses to condemn white supremacy and the kkk . says he has to research them first . what a scumbag .
hatespeech_explicit_9532,not hate,1 / are we raising racists illustrates everything that is wrong with our media and education system
hatespeech_explicit_9533,not hate,we have a system where white people control the outcomes  and the outcome that most white americans want is segregation  she says .
hatespeech_explicit_9534,not hate,stephen paddock wasn't muslim was he ? he was a white american  the deadliest mass shooting in history belongs to a white non muslim .
hatespeech_explicit_9535,not hate,adolf hitler on the importance of racial preservation #swrm #hitler #racialpreservation via
hatespeech_explicit_9536,not hate," rt  "" no modi wave "" "" ~ omar fools will feel there is no modi wave "" "" ~ omar """
hatespeech_explicit_9537,not hate," rt :  "" : greek racial nationalists shut down ' gay jesus ' theatre play ! read more : via ... """
hatespeech_explicit_9538,not hate," you twist it as they do . you try to make islam look like what  "" jihadists "" "" do is right in islam . you have the same vkews . """
hatespeech_explicit_9539,not hate,a message to #brexit from the swiss parliament
hatespeech_explicit_9540,not hate,didn't say i hated jews - just pointed out facts . but that's hate speech today  right ? but saying down with white people is libertarian . ha .
hatespeech_explicit_9541,not hate,trump has gotten stale . no more energy now that he's focused on standard boring gop corporate agenda
hatespeech_explicit_9542,not hate,#varungandhi is fake gandhi but more truthful kaviraj than #kumarvishwas
hatespeech_explicit_9543,not hate,military freedom of religion
hatespeech_explicit_9544,not hate,muslim from uk murders and wounds 80 in jihad suicide attack for islamic state
hatespeech_explicit_9545,not hate,nothing fair about your racist bigoted agenda .
hatespeech_explicit_9546,not hate,est doesn't want to take cruz down . he's globalist insider . i do find dominionism way off base . lack of discernment
hatespeech_explicit_9547,not hate,recently was informed by a lib tht blk . ppl can't be racist.they can only be prejudiced . what do i no  same lib said i was white privilege
hatespeech_explicit_9548,not hate,george will : if trump wins the nomination  prepare for the end of the #cuckservative party
hatespeech_explicit_9549,not hate,guess they'll just have to take more monuments down .
hatespeech_explicit_9550,not hate," rt  "" : start measures like cancelling licences of swiss banks in india if they quickly don't return our money . "" "" """
hatespeech_explicit_9551,not hate,lol ! you guys talk so good . words use to make the fancy statements .
hatespeech_explicit_9552,not hate,whether they admit to hating jews or not doesn't matter . they are trying to recruit white nationalists using a jew .
hatespeech_explicit_9553,not hate,giddy up guyscuz white power needs a breaknow lasso urselves right away
hatespeech_explicit_9554,not hate,: kid worked a full month to earn those shoes . white privilege ? i think not .
hatespeech_explicit_9555,not hate,you are the racist trying to reintroduce racial segregation .
hatespeech_explicit_9556,not hate," rt donald trump :  "" homicides increased last year by 17 % "" "" #rncincle """
hatespeech_explicit_9557,not hate," to end  "" discrimination  "" "" aceh to impose sharia on non-muslims as well as muslims """
hatespeech_explicit_9558,not hate,shouldn't chaplains speak 4 faith ? please act on this request from lt . gen . william g . jerry #boykin ( ret . ) :
hatespeech_explicit_9559,not hate,being pro white doesn't equate to hating another race . we respect others who wish to engage in their racial identities .
hatespeech_explicit_9560,not hate,so if white people are on welfare and are uneducated  they are pathetic  but if a black or hispanic are those things  it's expected ? racist
hatespeech_explicit_9561,not hate,how can have a whopping 4 tweets and over 1k followers ? #stupid #heresyoursign #ignorance #ferguson don't be stupid  people .
hatespeech_explicit_9562,not hate,don't worry  i'm sure it won't come to that . your fascist friends in dc will fail and you can go back to your racist hate rants
hatespeech_explicit_9563,not hate,conflation . it's not the carols . again you continue to perpetuate this scam  this lie : if the racist is criticized  you must hate christmas or you must hate whites . you're a liar .
hatespeech_explicit_9564,not hate,thousands of russian nationalists have rallied in russias capital | read more :
hatespeech_explicit_9565,not hate,do you really think those white supremacist are democrats ? ? . you know everyone of them are republicans and most likely voted trump
hatespeech_explicit_9566,not hate,fair is a racist  white supremacist group we know what you are
hatespeech_explicit_9567,not hate,aesthetics aren't everything  sure .
hatespeech_explicit_9568,not hate,mississippi : the color of wic  tanf  and medicaid : mississippi wic in 2010  44671 whites and 66830 african-ame ...
hatespeech_explicit_9569,not hate,micah johnson the dallas police killer specifically targeted white cops so why isn't obama giving us a lecture on how racist he was ? hmmm !
hatespeech_explicit_9570,not hate,no civil nationalists believe those people should have never been brought in  as their
hatespeech_explicit_9571,not hate,sure it will . the small minority of business conservatives who rule over the great mass of populist voters here will be undone
hatespeech_explicit_9572,not hate,are there any kkk members that aren't inbred or special needs ?
hatespeech_explicit_9573,not hate,how do explain their presence in syria now despite arab influx ? no european migration has occurred to the region since arab conquest
hatespeech_explicit_9574,not hate,it's the same people who screamed about pizzagate for months and got a guy arrested in the process then
hatespeech_explicit_9575,not hate,the funny part is is they got more white people finding a judder in the name of blm
hatespeech_explicit_9576,not hate," i didn't know you consider  "" leftist "" "" a pejorative.what word describes people who consider #aclu racist for using a picture of a white child ? """
hatespeech_explicit_9577,not hate,only reason is for cheap labor . using illegal immigrants for slavery .
hatespeech_explicit_9578,not hate,right . economic nationalism is not necessarily based on racial animosity  but it's still irrational .
hatespeech_explicit_9579,not hate,anti-immigration conference attacked by a band of islamists via #wpww
hatespeech_explicit_9580,not hate,freaking white supremacists ... smfh .
hatespeech_explicit_9581,not hate,i tell u . the average white person today doesn't get your point . that same white person will accuse u of spreading hatred .
hatespeech_explicit_9582,not hate,he means how do we stop the white people from coming back
hatespeech_explicit_9583,not hate,a hillary win would have ended freedom in america .
hatespeech_explicit_9584,not hate," you forgot the word  "" white . "" "" . you mean "" "" white evangelicals . "" "" """
hatespeech_explicit_9585,not hate,identitarian is pretty much made up . there are already white supremacists  you don't need to make a new name . #ownit
hatespeech_explicit_9586,not hate," then again we would have to listen to the  "" fake from every angle from the bs msm ! "" "" i like it this way  beside that one  these are today too """
