id,ground_truth,text
hatespeech_implicit_4954,inferiority,"to zoggies, facts are just playthings to be used in arguments that rely on assertion and inference rather than proof"
hatespeech_implicit_4955,incitement,white boy metal #blackmetal #paganmetal #altright #whitegenocide #nationalsocialism #whitepride
hatespeech_implicit_4956,threatening,simple deport all immediately!
hatespeech_implicit_4957,stereotypical," screaming  "" hate "" "" when people make basic factual statements about jews and their influence isn't effective """
hatespeech_implicit_4958,stereotypical,seriously don't they know that we all bleed red ? when a muslim blows up a european hes reall
hatespeech_implicit_4959,inferiority,remember : these non white hoards will be dropping litters for decades to come ! america buried in a mudslide + republicans smile !
hatespeech_implicit_4960,irony,What do bikes and black men have in common? The chain
hatespeech_implicit_4961,stereotypical,it is muslim law to kill gay pple ?
hatespeech_implicit_4962,stereotypical,black people aren't our enemies either . they're being exploited just as much by the jews .
hatespeech_implicit_4963,irony,My sense of humour is so dark It pays child support
hatespeech_implicit_4964,stereotypical,snacks for thought : why don't middle class black people vacation in trailer parks ?
hatespeech_implicit_4965,white grievance,oprah knows what to do: kill white people ! ! ! #altrightrecent black on white and black on asian murders with oprah !
hatespeech_implicit_4966,stereotypical,"I just think that the feminist movement glorifies obesity. It should focus on being healthy, because what it's doing now is just as bad as the mainstream media!"
hatespeech_implicit_4967,irony,so happy to see uneducated illegals going to canada
hatespeech_implicit_4968,threatening,"in families, in schools, in universities, prisons, in the military as chaplains. and we cant allow them to pursue their aims unchecked."
hatespeech_implicit_4969,incitement,hungarian politicians protesting against invasion ! hungary is the only normal country in europe + visegrad group
hatespeech_implicit_4970,incitement,white christian immigration only the usa was founded as a white christian nation #fact
hatespeech_implicit_4971,white grievance,: liberal scientists developing methods to make white people less resistant to non-white invasion
hatespeech_implicit_4972,incitement,- not a chance ! - this is #america ! sharia opposition unifies america via
hatespeech_implicit_4973,incitement," rt i'm against feminism . i don't hate women as such though . i disagree with the ideology and social order and oppose liberalism down the line . how can you  "" secure a future for white children "" "" without half of our race ? """
hatespeech_implicit_4974,white grievance," will  quick question : if a black guy decapitates a white guy bc the color of his race will your headline say a )  "" reparations "" "" or b ) "" "" we need to do more to listen the oppressed communities "" "" ? """
hatespeech_implicit_4975,threatening,savages have moved the war to the home-front through legal and illegal immigration.
hatespeech_implicit_4976,incitement," via national review : white working class towns  "" deserve to die "" "" """
hatespeech_implicit_4977,incitement,america was founded by white people  you do realize that  right ?
hatespeech_implicit_4978,white grievance,david lane : the white genocide manifesto #swrm #davidlane #fourteenwords via
hatespeech_implicit_4979,stereotypical,fact : 90 % of all interracial crime in usa is black on white #swrm #blackonwhite via
hatespeech_implicit_4980,incitement,no amnesty no daca yes deportation
hatespeech_implicit_4981,inferiority,the western countries won't even get a crappy participation medal once islam turns them into 3rd world countries.
hatespeech_implicit_4982,stereotypical,84 % of all wanted criminals in copenhagen are non-white via
hatespeech_implicit_4983,inferiority,you're like prewhites  not quite white .
hatespeech_implicit_4984,white grievance,propaganda photo to make white people appear humiliated . sorry  not applicable here .
hatespeech_implicit_4985,inferiority,us whites are just a minority on this planet. the technology exists to colonise the moon and mars. whites only!
hatespeech_implicit_4986,threatening,white race is in danger  do not delay  wipe out china & north korea ; they r hand in glove
hatespeech_implicit_4987,white grievance,especially on a campus that has professors advocating against white makes and for white genocide
hatespeech_implicit_4988,threatening,"no such thing as might they """"must"""" be deported.. all illegal aliens must be deported.no amnesty, or we will face unprecedented negative consequences."
hatespeech_implicit_4989,inferiority,60 % of america is white which also includes jews and terrorists
hatespeech_implicit_4990,irony,what do you call a black woman who 's had <number> abortions ? a crime fighter
hatespeech_implicit_4991,white grievance,what anti-white leftists think about #brexit
hatespeech_implicit_4992,irony,what's worse : a white animal abuser or a black jew ?
hatespeech_implicit_4993,irony,"robert, i'm the coolest catholic apologist out there, other than patrick madridno one is as cool at pat madrid!"
hatespeech_implicit_4994,threatening,halt h1-b visas completely! they are not needed! train us workers instead or get out of business!
hatespeech_implicit_4995,threatening,We have this huge military. Why don't we just go down there and create an ethno-state for whites. Most of the blacks weren't even there when South Africa was founded by whites!
hatespeech_implicit_4996,stereotypical," maybe you have a point  but are they  "" white supremacists "" "" doing the sabotaging  or are they "" "" jewish supremacists "" "" ? """
hatespeech_implicit_4997,irony,it seems lalu becoming nationalist; after all cow slaughter must be avenged
hatespeech_implicit_4998,white grievance,populist = american . so racist is code for anti-white  populist = american . as opposed to rentier transients .
hatespeech_implicit_4999,inferiority,"today's golden state, #poverty #crime,#"
hatespeech_implicit_5000,irony,let's hope they get to meet allah while living in the caliphate then. otherwise they may not get to heaven.
hatespeech_implicit_5001,threatening,"do you support gun control? let's disarm black people, gangbangers, and obvious lunatics and see if that makes a difference. #nra"
hatespeech_implicit_5002,irony,"excellent. i'm guessing no cheeseburgers, no mixed blend clothing, no divorce or attending weddings of divorced people. of course, usury is out of the question. and you only have one coat."
hatespeech_implicit_5003,threatening,all should be deported immediately.
hatespeech_implicit_5004,irony,Whats a word that begins with N ends in R and you should never call a black person? Neighbor
hatespeech_implicit_5005,white grievance,: no apologies here . ridiculous that white people are the only race not allowed to be proud
hatespeech_implicit_5006,incitement,I want ugly. I want revenge for the communist attacks of 2017.
hatespeech_implicit_5007,stereotypical,"the organizational and social strategy of 'dune coon' movements like Hezbollah and the Muslim Brotherhood are light years beyond the machinations of the white master race in virtual space, even if we adjust for contextual differences."
hatespeech_implicit_5008,threatening,"please mr. president: stop all $ aid to illegals at once, starting w/obama's muslims. then deport them all."
