id,year,party,text,ground_truth,manifesto_id,date,cmp_code,countryname,partyname,partyabbrev,parfam
manifestos_issues_detailed_8965,2017,155026,"Therefore, we propose a structural reform to health financing,",Welfare State Expansion,155026_201711,201711,504,Chile,Broad Front,FA,20
manifestos_issues_detailed_8966,2009,155025,"Although since 1990 to date there has been an increase in financial resources for public health, these are still insufficient to meet the growing demands of the population.",Welfare State Expansion,155025_200912,200912,504,Chile,Together we can do more for Chile,PODEMOS,20
manifestos_issues_detailed_8967,2019,33210,"Spain will also ratify the revised European Social Charter (1996), including all the additional protocols, to make it legally enforceable,",Welfare State Expansion,33210_201904,201904,504,Spain,We can,,20
manifestos_issues_detailed_8968,2013,12221,"SV is working for: To open up opportunities for education during periods of unemployment benefit, so that people can remain active during periods of unemployment.",Welfare State Expansion,12221_201309,201309,504,Norway,Socialist Left Party,SV,20
manifestos_issues_detailed_8969,2009,12221,. A key instrument must be an increase in housing subsidies.,Welfare State Expansion,12221_200909,200909,504,Norway,Socialist Left Party,SV,20
manifestos_issues_detailed_8970,2019,33210,We will establish the right not to consume the benefit while in a situation of temporary disability,Welfare State Expansion,33210_201911,201911,504,Spain,We can,,20
manifestos_issues_detailed_8971,2013,41223,Legal assistance in court proceedings must also be made possible for people with a low income.,Welfare State Expansion,41223_201309,201309,504,Germany,The Left,LINKE,20
manifestos_issues_detailed_8972,2018,86221,where we will provide care and programmes.,Welfare State Expansion,86221_201804,201804,504,Hungary,Democratic Coalition,DK,20
manifestos_issues_detailed_8973,2017,155021,The minimum wage for people over 65 years of age is 25% lower than that of other workers.,Welfare State Expansion,155021_201711,201711,504,Chile,New Majority for Chile,,20
manifestos_issues_detailed_8974,2017,41223,The focus must be on: Provide housing (housing first).,Welfare State Expansion,41223_201709,201709,504,Germany,The Left,LINKE,20
manifestos_issues_detailed_8975,2002,180230,"§ Encouraging partnerships with the private sector, in order to seek universalization and the expansion of investments,",Welfare State Expansion,180230_200210,200210,504,Brazil,Coalition Lula for President,,20
manifestos_issues_detailed_8976,2021,41223,"DIE LINKE advocates good, comprehensive, barrier-free and needs-based health care in cities and rural areas.",Welfare State Expansion,41223_202109,202109,504,Germany,The Left,LINKE,20
manifestos_issues_detailed_8977,2021,41223,"To this end, we want to expand social and public infrastructures and services and introduce good social safeguards to make family and career more compatible.",Welfare State Expansion,41223_202109,202109,504,Germany,The Left,LINKE,20
manifestos_issues_detailed_8978,2013,155021,We will advance in the recognition of the rights of the elderly.,Welfare State Expansion,155021_201311,201311,504,Chile,New Majority for Chile/Socialist Party of Chile,,20
manifestos_issues_detailed_8979,2017,155021,We will implement a National Accessibility Plan that promotes universal accessibility in all aspects.,Welfare State Expansion,155021_201711,201711,504,Chile,New Majority for Chile,,20
manifestos_issues_detailed_8980,2016,33210,Reduce the number of cesarean sections and induced deliveries to the figures recommended by the World Health Organization protocols (15%) and adapt childbirth preparation to workers' schedules.,Welfare State Expansion,33210_201606,201606,504,Spain,We can,,20
manifestos_issues_detailed_8981,2015,35211,"Cutting future pensions is also an attack on social security, because it is also a way of breaking the intergenerational contract.",Welfare State Expansion,35211_201510,201510,504,Portugal,Left Bloc,BE,20
manifestos_issues_detailed_8982,2016,93223,Equipping and modernization of hospitals (+600 million lei),Welfare State Expansion,93223_201612,201612,504,Romania,Social Democratic Party,PSD,20
manifestos_issues_detailed_8983,2019,35211,Portugal has the installed capacity to produce medicines and other health products for human use.,Welfare State Expansion,35211_201910,201910,504,Portugal,Left Bloc,BE,20
manifestos_issues_detailed_8984,2005,155021,and increasing the contribution of higher income sectors.,Welfare State Expansion,155021_200512,200512,504,Chile,Concert of Parties for Democracy,,20
manifestos_issues_detailed_8985,2017,155021,"This implies legal obligations to protect rights, professional quality standards and programs aligned with the mission of these services.",Welfare State Expansion,155021_201711,201711,504,Chile,New Majority for Chile,,20
manifestos_issues_detailed_8986,2017,41223,The federal government must make an appropriate contribution to the costs of education and early childhood education for refugees and their family members joining them.,Welfare State Expansion,41223_201709,201709,504,Germany,The Left,LINKE,20
manifestos_issues_detailed_8987,2017,41223,Support and legal advice can be organized by a re-municipalization agency so that the wheel does not have to be reinvented in every municipality.,Welfare State Expansion,41223_201709,201709,504,Germany,The Left,LINKE,20
manifestos_issues_detailed_8988,2000,33220,"to this end, a number of hospital beds will be allocated in each Area. - The",Welfare State Expansion,33220_200003,200003,504,Spain,United Left,IU,20
manifestos_issues_detailed_8989,2017,12221,SV will: - Work to increase funding for research into women-related diseases.,Welfare State Expansion,12221_201709,201709,504,Norway,Socialist Left Party,SV,20
manifestos_issues_detailed_8990,2015,35220,"a public, universal and solidarity-based social security system, the promotion of scientific and technological development;",Welfare State Expansion,35220_201510,201510,504,Portugal,Portuguese Communist Party,PCP,20
manifestos_issues_detailed_8991,2017,155021,"On the other hand, the qualitative deficit amounts to 1,217,801 dwellings that need to be improved, adapted or expanded.",Welfare State Expansion,155021_201711,201711,504,Chile,New Majority for Chile,,20
manifestos_issues_detailed_8992,2002,180240,State and municipal hospitals and health centers.,Welfare State Expansion,180240_200210,200210,504,Brazil,Hope for Brasil Coalition,,20
manifestos_issues_detailed_8993,2002,180240,"Public investment in health and sanitation, considering the size of our population, is extremely low.",Welfare State Expansion,180240_200210,200210,504,Brazil,Hope for Brasil Coalition,,20
manifestos_issues_detailed_8994,2005,155021,We will facilitate the transit of users between the different levels of complexity in order to ensure continuity of care.,Welfare State Expansion,155021_200512,200512,504,Chile,Concert of Parties for Democracy,,20
manifestos_issues_detailed_8995,2021,41223,Local care initiatives must be publicly funded on a permanent basis as part of self-help.,Welfare State Expansion,41223_202109,202109,504,Germany,The Left,LINKE,20
manifestos_issues_detailed_8996,2013,155024,"addition to implying health benefits for the animals still in a street situation, subjected to these surgeries.",Welfare State Expansion,155024_201311,201311,504,Chile,"If you want it, Chile changes",,20
manifestos_issues_detailed_8997,2018,86340,213. We will enforce the right to housing of families with minor children through the community housing sector and the development of family transition homes.,Welfare State Expansion,86340_201804,201804,504,Hungary,Together 2014 -Dialogue for Hungary Electoral Alliance,E14-PM,20
manifestos_issues_detailed_8998,2012,34020,Provide special assistance for those who are not registered in the unemployment insurance scheme.,Welfare State Expansion,34020_201205,201205,504,Greece,Coalition of the Radical Left,SYRIZA,20
manifestos_issues_detailed_8999,2002,180230,(8) Encourage the construction of cesspits and toilets for low-income groups;,Welfare State Expansion,180230_200210,200210,504,Brazil,Coalition Lula for President,,20
manifestos_issues_detailed_9000,2021,155027,"linked to social integration objectives,",Welfare State Expansion,155027_202111,202111,504,Chile,Approve Dignity,,20
manifestos_issues_detailed_9001,2005,155021,reviewing unjustified exemptions,Welfare State Expansion,155021_200512,200512,504,Chile,Concert of Parties for Democracy,,20
manifestos_issues_detailed_9002,2014,90221,"Your health, your children's health,",Welfare State Expansion,90221_201411,201411,504,Moldova,Party of Communists of the Republic of Moldova,PCRM,20
manifestos_issues_detailed_9003,2014,180240,"and the supply of beds,",Welfare State Expansion,180240_201410,201410,504,Brazil,United for Brazil,,20
manifestos_issues_detailed_9004,2019,33230,minimum power bonus.,Welfare State Expansion,33230_201911,201911,504,Spain,More Country - Equo,,20
manifestos_issues_detailed_9005,2019,13230,"In 2017, a joint agreement with municipalities, regions and a broad majority in the Danish Parliament created 150 places for particularly vulnerable citizens with dual diagnoses.",Welfare State Expansion,13230_201906,201906,504,Denmark,Socialist People’s Party,SF,20
manifestos_issues_detailed_9006,2017,155021,"We will create a Pension Recognition Bonus for the work of female caregivers,",Welfare State Expansion,155021_201711,201711,504,Chile,New Majority for Chile,,20
