id,text,ground_truth,date,source,type
misinfo_7637,Elizabeth May Canadas environmental Joan of Arc,Trustworthy,2018-03-25,ipolitics,climate
misinfo_7638,Leading snowboard brand to close all stores in support of the Global Climate Strike  what else is the ski industry doing to combat global warming?,Trustworthy,2019-09-17,thetelegraph,climate
misinfo_7639,FEMA is preparing for the future Climate change isnt part of it,Trustworthy,2018-03-16,vox,climate
misinfo_7640,Bolt takes a massive dive with his climate mea culpa,Trustworthy,2020-02-10,crikey,climate
misinfo_7641,California wildfires illustrate the consequences of climate change,Trustworthy,2020-09-07,pbs,climate
misinfo_7642,What Happens When Climate Change Denialism and Wildfires Collide,Trustworthy,2020-10-06,slate,climate
misinfo_7643,"Timber Companies, Environmentalists Sign ''Historic' Pact",Trustworthy,2020-02-10,usnews,climate
misinfo_7644,"Arctic's Shift to a Warmer Climate Is 'Well Underway, Scientists Warn",Trustworthy,2020-12-08,thenewyorktimes,climate
misinfo_7645,Big Decisions Delayed at U.N. Climate Talks,Trustworthy,2019-12-16,foreignpolicy,climate
misinfo_7646,Anti-Immigration White Supremacy Has Deep Roots in the Environmental Movement,Trustworthy,2019-08-19,motherjones,climate
misinfo_7647,"But by far the largest greenhouse gas is water vapour, which makes 95 per cent of the total.",Trustworthy,,,climate
misinfo_7648,Carbon tax rises to be part of future tax plan says Varadkar,Trustworthy,2018-11-20,theirishtimes,climate
misinfo_7649,A Major Coal Company Went Bust. Its Bankruptcy Filing Shows That It Was Funding Climate Change Denialism.,Trustworthy,2019-05-16,theintercept,climate
misinfo_7650,"Global society 'off-track' on climate targets, UN warns",Trustworthy,2020-03-10,theirishtimes,climate
misinfo_7651,The heatwave we now have in Europe is not something that was expected with just 1C of warming,Trustworthy,,,climate
misinfo_7652,Trump rejects findings of US government climate change report,Trustworthy,2018-11-26,reuters,climate
misinfo_7653,The Sunday Read: 'How Climate Migration Will Reshape America',Trustworthy,2020-09-27,thenewyorktimes,climate
misinfo_7654,NHS Lanarkshire's environmental project scoops excellent award,Trustworthy,2020-01-07,thedailyrecord,climate
misinfo_7655,A Trump Plan To Nationalize Coal Plants Could Be A Surprise Gift To Climate Hawks,Trustworthy,2018-05-03,thehuffingtonpost,climate
misinfo_7656,Protests across France call for action on climate change,Trustworthy,2019-01-27,france24,climate
misinfo_7657,Extinction Rebellion London protests LIVE: More than 300 arrests as climate change activists cause second day of chaos,Trustworthy,2019-10-08,eveningstandard,climate
misinfo_7658,2020 Democrat Jay Inslee visits wildfire victims in California with climate fight message,Trustworthy,2019-03-11,cnbc,climate
misinfo_7659,US interior secretarys school friend crippling climate research scientists say,Trustworthy,2018-08-17,theguardian,climate
misinfo_7660,TV meteorologists kicked off the summer by talking about climate change,Trustworthy,2019-06-25,mediamattersforamerica,climate
misinfo_7661,Grassland Farmer of the Year says sector is tackling environmental issues,Trustworthy,2019-12-13,theirishtimes,climate
misinfo_7662,Former BC premier Gordon Campbell still supports a carbon tax,Trustworthy,2018-11-02,ipolitics,climate
misinfo_7663,'Green New Deal' on climate change wanted by Democrats,Trustworthy,2019-02-07,abcnews,climate
misinfo_7664,UN Chief Urges Countries Not to Surrender on Climate Fight,Trustworthy,2019-12-02,usnews,climate
misinfo_7665,Not the Time for Small Ball': Climate Leaders Tout Ways to Lead California Through Crises,Trustworthy,2020-09-25,courthousenews,climate
misinfo_7666,"Inspired by Thunberg, Veteran Climate Activist Logs Arctic Meltdown",Trustworthy,2020-09-25,usnews,climate
misinfo_7667,Climate activists lose High Court case against Government,Trustworthy,2019-09-19,theirishtimes,climate
misinfo_7668,"As Climate Talks Begin, U.N. Chief Warns Against 'Fiddling' While The Planet Burns",Trustworthy,2019-12-02,npr,climate
misinfo_7669,A real climate-emergency plan must address inequality,Trustworthy,2020-10-15,ipolitics,climate
misinfo_7670,"Climate change will impact people's health, expert says",Trustworthy,2019-12-27,theirishtimes,climate
misinfo_7671,Greenhouse gas emissions hit record highs,Trustworthy,2019-11-25,channel4uk,climate
misinfo_7672,Local and regional sea levels continue to exhibit typical natural variabilityin some places rising and in others falling.,Trustworthy,,,climate
misinfo_7673,'We're still in it': Pelosi vows to continue international climate fight even with Paris withdrawal,Trustworthy,2019-12-02,thewashingtonexaminer,climate
misinfo_7674,UAF Introduces Advanced Harsh Environment Air Filters,Trustworthy,2018-11-08,tass,climate
misinfo_7675,Schumer's Climate Change Forecast: Mostly Cloudy,Trustworthy,2019-03-05,slate,climate
misinfo_7676,"4,500 extra police to tackle dozens of illegal raves and climate protests on London's streets",Trustworthy,2020-08-28,eveningstandard,climate
misinfo_7677,Marianne Williamson wants a national mandatory service for people ages 18-26 to combat climate change,Trustworthy,2019-09-19,usatoday,climate
misinfo_7678,Trump's move on key environment law feeds Democrats' strategy,Trustworthy,2020-07-16,rollcall,climate
misinfo_7679,"If we do nothing to reduce our greenhouse gas emissions, the kind of extreme heat we saw this past summer will be the norm when my young son is a grown man.'",Trustworthy,,,climate
misinfo_7680,"Europe's green new deal leaps climate issue centre stage, Ryan says",Trustworthy,2019-12-11,theirishtimes,climate
misinfo_7681,Politics of climate change put corporations in tough spot,Trustworthy,2019-08-30,pbs,climate
misinfo_7682,U.S. Journalist Fined for Interviewing Russian Environmental Asylum Seekers,Trustworthy,2019-08-16,themoscowtimes,climate
misinfo_7683,A climate arsonist': Trump faces heat for ignoring climate change amid West Coast wildfires,Trustworthy,2020-09-14,newyorkdailynews,climate
misinfo_7684,New Climate Change Report Says Ocean Warming Is Far Worse Than Expected,Trustworthy,2019-01-11,fortune,climate
misinfo_7685,Climate change: Parts of Britain will turn greener as climate becomes warmer and wetter,Trustworthy,2020-05-28,inews,climate
misinfo_7686,What's in the government's new environment bill?,Trustworthy,2019-10-15,bbcuk,climate
misinfo_7687,"Queen's Speech 2019 in full: Reconciliation, the fight for the environment, and welcoming Archie to the royal family",Trustworthy,2019-12-25,eveningstandard,climate
misinfo_7688,"Climate change is threatening sports stadiums and arenas, and teams like the Yankees and Dolphins are battling back",Trustworthy,2020-01-27,cnbc,climate
misinfo_7689,'Zombie' Oil Wells in Canada Are a Climate Threat,Trustworthy,2020-10-30,thenewyorktimes,climate
misinfo_7690,Blix: Want to really stop climate change? Many of you won't like the answer,Trustworthy,2019-03-12,hotair,climate
misinfo_7691,Biden and Ocasio-Cortez Spar Over Climate Policy in Intraparty Spat,Trustworthy,2019-05-14,thenewyorktimes,climate
misinfo_7692,The Democrats' New Climate Plan Is Weirdly Isolationist,Trustworthy,2020-07-01,newrepublic,climate
misinfo_7693,Trump moves to overhaul the National Environmental Policy Act,Trustworthy,2020-01-09,cnbc,climate
misinfo_7694,Disappointment as marathon climate talks end with slim deal,Trustworthy,2019-12-15,thetorontostar,climate
misinfo_7695,California governor emphasizes climate change threat at DNC,Trustworthy,2020-08-20,cbsnews,climate
misinfo_7696,"Climate denier on Fox & Friends: International efforts to address climate change are ""medieval witchcraft""",Trustworthy,2019-02-12,mediamattersforamerica,climate
misinfo_7697,Climate Change and COVID Threaten to Sink Small Island Nations,Trustworthy,2020-10-02,scientificamerican,climate
misinfo_7698,Deal-Makers and Fighters Make up Biden's New Climate Team,Trustworthy,2020-12-18,usnews,climate
misinfo_7699,"They're not otters, but endangered mussels in Illinois play a crucial role as environmental sentinels. 'They all have a story to tell.'",Trustworthy,2020-09-25,chicagotribune,climate
misinfo_7700,People should adopt a plant-based diet to prevent climate change but British beef farmers call report 'misleading',Trustworthy,2019-08-08,thetelegraph,climate
misinfo_7701,The looming climate crash,Trustworthy,2020-06-08,politico,climate
misinfo_7702,"On the other side of the world, a zoologist is counting The Australian's climate deniers",Trustworthy,2020-01-15,crikey,climate
misinfo_7703,"Courts can 'no longer ignore' First Nations laws, Supreme Court hears in carbon tax case",Trustworthy,2020-09-23,nationalobserver,climate
misinfo_7704,"Caribbean Islanders: ""Environmentalist"" Billionaire Building Resort on Protected Wetlands",Trustworthy,2020-12-09,theintercept,climate
misinfo_7705,"UN, Britain to co-host climate summit on December 12",Trustworthy,2020-09-23,france24,climate
misinfo_7706,Teenage climate activist Greta Thunberg is Time magazine's 2019 Person of the Year,Trustworthy,2019-12-11,france24,climate
misinfo_7707,Meet the Millennial Farmers We'll Be Counting on to Endure Climate Change,Trustworthy,2020-01-25,motherjones,climate
misinfo_7708,Here's What Democrats Need To Say About Climate Change At The Presidential Debates,Trustworthy,2019-06-26,thehuffingtonpost,climate
misinfo_7709,"House Democrats Push Environmental Bills, but Victories Are Few",Trustworthy,2020-01-10,thenewyorktimes,climate
misinfo_7710,DC A-G sues major oil companies for misleading consumers on climate change,Trustworthy,2020-06-25,jerusalempost,climate
misinfo_7711,This is science': Teen climate activist Greta Thunberg testifies before Congress,Trustworthy,2019-09-18,yahoonews,climate
misinfo_7712,When climate change is the reality our grandchildren will look back in horror at how we travel toda,Trustworthy,2018-08-30,thetelegraph,climate
misinfo_7713,Climate denialism is bought and paid for by a rotten political system,Trustworthy,2019-11-18,crikey,climate
misinfo_7714,"Study: Sicker livestock emit more methane, accelerating climate change",Trustworthy,2020-10-07,upi,climate
misinfo_7715,Frances Environment Ministers Resignation Is A Wake-Up Call For Emmanuel Macron,Trustworthy,2018-08-30,thehuffingtonpostuk,climate
misinfo_7716,Government to hold public meetings to push climate plan,Trustworthy,2019-06-21,theirishtimes,climate
misinfo_7717,Greta Thunberg at Swiss forum: 'Pretty much nothing has been done' on climate change,Trustworthy,2020-01-21,upi,climate
misinfo_7718,Supreme Court declines to hear appeal in greenhouse gas case ruled on by Kavanaugh,Trustworthy,2018-10-09,thehill,climate
misinfo_7719,How Biden's Climate Plans Will Shake Up Global Energy Markets,Trustworthy,2020-12-04,foreignpolicy,climate
misinfo_7720,Greta Thunberg: Climate Activists Have Not Lost Hope Amid Pandemic. We're Changing How We Organize.,Trustworthy,2020-04-22,democracynow,climate
misinfo_7721,"AOC, Ilhan Omar, Emergency Climate Change PowersSuddenly, the Democrats Are Making Trump Look Mainstream",Trustworthy,2019-03-12,thedailybeast,climate
misinfo_7722,Did prehistoric climate change help make us human?,Trustworthy,2020-10-23,csmonitor,climate
misinfo_7723,"2020 Democrats Are Blitzing Jay Inslee's Phone, Asking for Climate Policy Advice",Trustworthy,2019-08-29,thedailybeast,climate
misinfo_7724,Climate change and your garden: How warmer temperatures prompt tricky guesswork for gardeners,Trustworthy,2020-02-21,chicagotribune,climate
misinfo_7725,"Republican Convention Ignored Climate Threat, But Americans' Attitudes Are Shifting",Trustworthy,2020-08-28,scientificamerican,climate
misinfo_7726,Ambitious realistic plan urgently needed to meet 2030 climate targets,Trustworthy,2018-10-01,theirishtimes,climate
misinfo_7727,Citizens Asked to Document King Tides for Climate Science,Trustworthy,2019-11-26,usnews,climate
misinfo_7728,Michael Bennet introduces climate change plan,Trustworthy,2019-05-20,cbsnews,climate
misinfo_7729,Plants fight climate change at night better than previously thought,Trustworthy,2018-10-29,thetelegraph,climate
misinfo_7730,Police close in on climate change activists after a fifth day of protests,Trustworthy,2019-04-19,channel4uk,climate
misinfo_7731,"USDA Scientist Quits, Claims Trump Administration Tried To Bury His Climate Study",Trustworthy,2019-08-05,thehuffingtonpost,climate
misinfo_7732,UN climate talks in Madrid have stalled. Countries are blaming the US.,Trustworthy,2019-12-13,vox,climate
misinfo_7733,Has the Coronavirus Disappeared Climate Politics?,Trustworthy,2020-05-21,foreignpolicy,climate
misinfo_7734,'Zombie' greenhouse gas lurks in permafrost beneath the Arctic Ocean,Trustworthy,2020-12-23,livescience,climate
misinfo_7735,"""The IPCC's Fourth Assessment Report, 2007, carries in three places a graph in which the Hadley Center's global mean surface temperature anomaly dataset from 1850-2005 is displayed with four arbitrarily-chosen trend-lines overlaid upon it.",Trustworthy,,,climate
misinfo_7736,UK climate summit boss sacked,Trustworthy,2020-02-01,channel4uk,climate
misinfo_7737,Watch Mike Pence pack 2 big lies about the environment into a single 20-second clip,Trustworthy,2019-06-24,vox,climate
misinfo_7738,Supreme Court turns down Trump admin request to block youth climate lawsuit,Trustworthy,2018-11-03,thehill,climate
misinfo_7739,U.S. scientist to file whistleblower complaint after agency halts his climate work,Trustworthy,2019-08-15,reuters,climate
misinfo_7740,More nations pledge laws to protect the environment,Trustworthy,2020-10-02,csmonitor,climate
misinfo_7741,British Museum's new Arctic exhibition will show extremes of life in a cold climate,Trustworthy,2020-01-09,eveningstandard,climate
misinfo_7742,Biden's Challenge on Global Warming,Trustworthy,2020-11-27,realclearpolitics,climate
misinfo_7743,Trump Ally Matt Gaetz Says GOP Needs to Stand Up to Climate Change,Trustworthy,2019-06-12,observer,climate
