id,ground_truth,original_id_and_wave
issue_survey_7671,Pol-neg,id_25827.0_wave_2
issue_survey_7672,Pol-neg,id_3578.0_wave_7
issue_survey_7673,Pol-neg,id_13372.0_wave_16
issue_survey_7674,Pol-neg,id_4221.0_wave_2
issue_survey_7675,Pol-neg,id_19808.0_wave_9
issue_survey_7676,Pol-neg,id_9851.0_wave_13
issue_survey_7677,Pol-neg,id_93850.0_wave_16
issue_survey_7678,Pol-neg,id_56509.0_wave_13
issue_survey_7679,Pol-neg,id_37854.0_wave_12
issue_survey_7680,Pol-neg,id_32937.0_wave_6
issue_survey_7681,Pol-neg,id_70984.0_wave_14
issue_survey_7682,Pol-neg,id_39352.0_wave_13
issue_survey_7683,Pol-neg,id_62238.0_wave_13
issue_survey_7684,Pol-neg,id_82587.0_wave_23
issue_survey_7685,Pol-neg,id_94096.0_wave_21
issue_survey_7686,Pol-neg,id_58767.0_wave_17
issue_survey_7687,Pol-neg,id_53185.0_wave_13
issue_survey_7688,Pol-neg,id_39094.0_wave_9
issue_survey_7689,Pol-neg,id_57984.0_wave_23
issue_survey_7690,Pol-neg,id_73577.0_wave_14
issue_survey_7691,Pol-neg,id_46248.0_wave_16
issue_survey_7692,Pol-neg,id_87557.0_wave_16
issue_survey_7693,Pol-neg,id_83531.0_wave_16
issue_survey_7694,Pol-neg,id_77362.0_wave_18
issue_survey_7695,Pol-neg,id_94900.0_wave_17
issue_survey_7696,Pol-neg,id_31494.0_wave_25
issue_survey_7697,Pol-neg,id_42882.0_wave_18
issue_survey_7698,Pol-neg,id_85332.0_wave_18
issue_survey_7699,Pol-neg,id_47964.0_wave_13
issue_survey_7700,Pol-neg,id_74973.0_wave_16
issue_survey_7701,Pol-neg,id_52874.0_wave_25
issue_survey_7702,Pol-neg,id_71379.0_wave_16
issue_survey_7703,Pol-neg,id_33943.0_wave_3
issue_survey_7704,Pol-neg,id_58304.0_wave_19
issue_survey_7705,Pol-neg,id_45895.0_wave_15
issue_survey_7706,Pol-neg,id_56106.0_wave_16
issue_survey_7707,Pol-neg,id_45051.0_wave_23
issue_survey_7708,Pol-neg,id_82326.0_wave_22
issue_survey_7709,Pol-neg,id_51160.0_wave_24
issue_survey_7710,Pol-neg,id_44517.0_wave_15
issue_survey_7711,Pol-neg,id_110105.0_wave_25
issue_survey_7712,Pol-neg,id_65911.0_wave_13
issue_survey_7713,Pol-neg,id_88825.0_wave_16
issue_survey_7714,Pol-neg,id_79112.0_wave_22
issue_survey_7715,Pol-neg,id_65167.0_wave_13
issue_survey_7716,Pol-neg,id_38989.0_wave_9
issue_survey_7717,Pol-neg,id_30863.0_wave_16
issue_survey_7718,Pol-neg,id_66230.0_wave_13
issue_survey_7719,Pol-neg,id_104441.0_wave_22
issue_survey_7720,Pol-neg,id_51141.0_wave_9
issue_survey_7721,Pol-neg,id_83519.0_wave_17
issue_survey_7722,Pol-neg,id_70433.0_wave_16
issue_survey_7723,Pol-neg,id_67659.0_wave_13
issue_survey_7724,Pol-neg,id_73028.0_wave_17
issue_survey_7725,Pol-neg,id_55669.0_wave_19
issue_survey_7726,Pol-neg,id_34780.0_wave_9
issue_survey_7727,Pol-neg,id_44642.0_wave_9
issue_survey_7728,Pol-neg,id_76447.0_wave_15
issue_survey_7729,Pol-neg,id_58199.0_wave_18
issue_survey_7730,Pol-neg,id_67148.0_wave_13
issue_survey_7731,Pol-neg,id_46569.0_wave_10
issue_survey_7732,Pol-neg,id_86211.0_wave_22
issue_survey_7733,Pol-neg,id_96024.0_wave_21
issue_survey_7734,Pol-neg,id_65999.0_wave_12
issue_survey_7735,Pol-neg,id_105070.0_wave_24
issue_survey_7736,Pol-neg,id_31971.0_wave_9
issue_survey_7737,Pol-neg,id_33390.0_wave_15
issue_survey_7738,Pol-neg,id_38447.0_wave_6
issue_survey_7739,Pol-neg,id_33546.0_wave_2
issue_survey_7740,Pol-neg,id_60298.0_wave_25
issue_survey_7741,Pol-neg,id_76065.0_wave_25
issue_survey_7742,Pol-neg,id_85451.0_wave_16
issue_survey_7743,Pol-neg,id_52766.0_wave_8
issue_survey_7744,Pol-neg,id_79783.0_wave_19
issue_survey_7745,Pol-neg,id_41795.0_wave_18
issue_survey_7746,Pol-neg,id_76718.0_wave_18
issue_survey_7747,Pol-neg,id_87226.0_wave_17
issue_survey_7748,Pol-neg,id_87379.0_wave_25
issue_survey_7749,Pol-neg,id_69205.0_wave_22
issue_survey_7750,Pol-neg,id_40812.0_wave_9
issue_survey_7751,Pol-neg,id_44633.0_wave_9
issue_survey_7752,Pol-neg,id_61134.0_wave_25
issue_survey_7753,Pol-neg,id_64252.0_wave_23
issue_survey_7754,Pol-neg,id_61056.0_wave_14
issue_survey_7755,Pol-neg,id_54611.0_wave_20
issue_survey_7756,Pol-neg,id_56217.0_wave_9
issue_survey_7757,Pol-neg,id_47631.0_wave_8
issue_survey_7758,Pol-neg,id_63348.0_wave_10
issue_survey_7759,Pol-neg,id_37702.0_wave_3
issue_survey_7760,Pol-neg,id_82241.0_wave_17
issue_survey_7761,Pol-neg,id_35248.0_wave_9
issue_survey_7762,Pol-neg,id_57195.0_wave_23
issue_survey_7763,Pol-neg,id_47011.0_wave_18
issue_survey_7764,Pol-neg,id_91360.0_wave_23
issue_survey_7765,Pol-neg,id_85303.0_wave_18
issue_survey_7766,Pol-neg,id_65902.0_wave_18
issue_survey_7767,Pol-neg,id_62064.0_wave_14
issue_survey_7768,Pol-neg,id_53671.0_wave_18
issue_survey_7769,Pol-neg,id_44467.0_wave_20
issue_survey_7770,Pol-neg,id_73625.0_wave_14
issue_survey_7771,Pol-neg,id_53757.0_wave_12
issue_survey_7772,Pol-neg,id_39101.0_wave_4
issue_survey_7773,Pol-neg,id_70948.0_wave_16
issue_survey_7774,Pol-neg,id_53572.0_wave_9
issue_survey_7775,Pol-neg,id_92104.0_wave_16
issue_survey_7776,Pol-neg,id_53218.0_wave_17
issue_survey_7777,Pol-neg,id_83158.0_wave_18
issue_survey_7778,Pol-neg,id_38022.0_wave_19
issue_survey_7779,Pol-neg,id_46730.0_wave_7
issue_survey_7780,Pol-neg,id_45925.0_wave_10
issue_survey_7781,Pol-neg,id_88362.0_wave_23
issue_survey_7782,Pol-neg,id_93679.0_wave_16
issue_survey_7783,Pol-neg,id_51426.0_wave_21
issue_survey_7784,Pol-neg,id_59937.0_wave_16
issue_survey_7785,Pol-neg,id_67799.0_wave_18
issue_survey_7786,Pol-neg,id_76081.0_wave_18
issue_survey_7787,Pol-neg,id_56895.0_wave_17
issue_survey_7788,Pol-neg,id_57091.0_wave_20
issue_survey_7789,Pol-neg,id_71612.0_wave_23
issue_survey_7790,Pol-neg,id_51922.0_wave_16
issue_survey_7791,Pol-neg,id_96716.0_wave_19
issue_survey_7792,Pol-neg,id_42203.0_wave_12
issue_survey_7793,Pol-neg,id_38610.0_wave_6
issue_survey_7794,Pol-neg,id_44365.0_wave_22
issue_survey_7795,Pol-neg,id_40238.0_wave_22
issue_survey_7796,Pol-neg,id_95702.0_wave_23
issue_survey_7797,Pol-neg,id_31438.0_wave_13
issue_survey_7798,Pol-neg,id_78534.0_wave_16
issue_survey_7799,Pol-neg,id_54289.0_wave_12
issue_survey_7800,Pol-neg,id_56160.0_wave_13
issue_survey_7801,Pol-neg,id_103824.0_wave_21
issue_survey_7802,Pol-neg,id_53765.0_wave_11
issue_survey_7803,Pol-neg,id_36167.0_wave_9
issue_survey_7804,Pol-neg,id_47872.0_wave_7
issue_survey_7805,Pol-neg,id_87094.0_wave_18
issue_survey_7806,Pol-neg,id_55177.0_wave_11
issue_survey_7807,Pol-neg,id_56206.0_wave_13
issue_survey_7808,Pol-neg,id_31907.0_wave_3
issue_survey_7809,Pol-neg,id_57305.0_wave_9
issue_survey_7810,Pol-neg,id_35957.0_wave_9
issue_survey_7811,Pol-neg,id_40095.0_wave_18
issue_survey_7812,Pol-neg,id_83237.0_wave_16
issue_survey_7813,Pol-neg,id_74765.0_wave_14
issue_survey_7814,Pol-neg,id_79885.0_wave_16
issue_survey_7815,Pol-neg,id_39778.0_wave_6
issue_survey_7816,Pol-neg,id_35397.0_wave_14
issue_survey_7817,Pol-neg,id_96460.0_wave_17
issue_survey_7818,Pol-neg,id_84703.0_wave_17
issue_survey_7819,Pol-neg,id_53189.0_wave_9
issue_survey_7820,Pol-neg,id_40377.0_wave_13
issue_survey_7821,Pol-neg,id_59420.0_wave_23
issue_survey_7822,Pol-neg,id_76679.0_wave_18
issue_survey_7823,Pol-neg,id_52714.0_wave_15
issue_survey_7824,Pol-neg,id_91384.0_wave_17
issue_survey_7825,Pol-neg,id_38945.0_wave_13
issue_survey_7826,Pol-neg,id_61989.0_wave_17
issue_survey_7827,Pol-neg,id_68043.0_wave_15
issue_survey_7828,Pol-neg,id_53304.0_wave_13
issue_survey_7829,Pol-neg,id_65668.0_wave_18
issue_survey_7830,Pol-neg,id_43889.0_wave_18
issue_survey_7831,Pol-neg,id_56090.0_wave_13
issue_survey_7832,Pol-neg,id_43490.0_wave_7
issue_survey_7833,Pol-neg,id_31859.0_wave_20
issue_survey_7834,Pol-neg,id_88374.0_wave_17
issue_survey_7835,Pol-neg,id_96836.0_wave_20
issue_survey_7836,Pol-neg,id_82587.0_wave_19
issue_survey_7837,Pol-neg,id_51941.0_wave_8
issue_survey_7838,Pol-neg,id_30748.0_wave_13
issue_survey_7839,Pol-neg,id_70189.0_wave_16
issue_survey_7840,Pol-neg,id_84226.0_wave_20
issue_survey_7841,Pol-neg,id_60581.0_wave_20
issue_survey_7842,Pol-neg,id_101775.0_wave_23
issue_survey_7843,Pol-neg,id_65295.0_wave_18
issue_survey_7844,Pol-neg,id_94304.0_wave_22
issue_survey_7845,Pol-neg,id_64363.0_wave_10
issue_survey_7846,Pol-neg,id_57793.0_wave_17
issue_survey_7847,Pol-neg,id_85847.0_wave_17
issue_survey_7848,Pol-neg,id_86384.0_wave_16
issue_survey_7849,Pol-neg,id_37000.0_wave_18
issue_survey_7850,Pol-neg,id_92072.0_wave_16
issue_survey_7851,Pol-neg,id_52553.0_wave_10
issue_survey_7852,Pol-neg,id_41915.0_wave_19
issue_survey_7853,Pol-neg,id_58365.0_wave_13
issue_survey_7854,Pol-neg,id_98825.0_wave_23
issue_survey_7855,Pol-neg,id_87101.0_wave_23
issue_survey_7856,Pol-neg,id_96221.0_wave_23
issue_survey_7857,Pol-neg,id_81042.0_wave_21
issue_survey_7858,Pol-neg,id_81467.0_wave_16
issue_survey_7859,Pol-neg,id_51775.0_wave_18
issue_survey_7860,Pol-neg,id_48841.0_wave_8
issue_survey_7861,Pol-neg,id_39611.0_wave_25
issue_survey_7862,Pol-neg,id_89200.0_wave_17
issue_survey_7863,Pol-neg,id_57952.0_wave_13
issue_survey_7864,Pol-neg,id_59652.0_wave_14
issue_survey_7865,Pol-neg,id_55177.0_wave_9
issue_survey_7866,Pol-neg,id_56085.0_wave_13
issue_survey_7867,Pol-neg,id_45383.0_wave_18
issue_survey_7868,Pol-neg,id_59652.0_wave_16
issue_survey_7869,Pol-neg,id_31959.0_wave_9
issue_survey_7870,Pol-neg,id_30892.0_wave_19
issue_survey_7871,Pol-neg,id_81375.0_wave_18
issue_survey_7872,Pol-neg,id_32310.0_wave_19
issue_survey_7873,Pol-neg,id_53524.0_wave_9
issue_survey_7874,Pol-neg,id_40395.0_wave_8
issue_survey_7875,Pol-neg,id_97764.0_wave_18
issue_survey_7876,Pol-neg,id_85744.0_wave_16
issue_survey_7877,Pol-neg,id_47228.0_wave_15
issue_survey_7878,Pol-neg,id_86892.0_wave_22
issue_survey_7879,Pol-neg,id_42510.0_wave_6
issue_survey_7880,Pol-neg,id_38234.0_wave_14
issue_survey_7881,Pol-neg,id_34866.0_wave_7
issue_survey_7882,Pol-neg,id_77463.0_wave_18
issue_survey_7883,Pol-neg,id_83696.0_wave_18
issue_survey_7884,Pol-neg,id_87337.0_wave_17
issue_survey_7885,Pol-neg,id_62755.0_wave_13
issue_survey_7886,Pol-neg,id_41915.0_wave_7
issue_survey_7887,Pol-neg,id_70028.0_wave_22
issue_survey_7888,Pol-neg,id_32310.0_wave_20
issue_survey_7889,Pol-neg,id_90424.0_wave_17
issue_survey_7890,Pol-neg,id_69205.0_wave_20
issue_survey_7891,Pol-neg,id_95932.0_wave_18
issue_survey_7892,Pol-neg,id_38322.0_wave_24
issue_survey_7893,Pol-neg,id_71954.0_wave_18
issue_survey_7894,Pol-neg,id_82356.0_wave_22
issue_survey_7895,Pol-neg,id_88631.0_wave_16
issue_survey_7896,Pol-neg,id_37843.0_wave_14
issue_survey_7897,Pol-neg,id_66200.0_wave_13
issue_survey_7898,Pol-neg,id_104072.0_wave_23
issue_survey_7899,Pol-neg,id_52527.0_wave_23
issue_survey_7900,Pol-neg,id_49678.0_wave_7
issue_survey_7901,Pol-neg,id_55543.0_wave_9
issue_survey_7902,Pol-neg,id_38291.0_wave_22
issue_survey_7903,Pol-neg,id_63412.0_wave_13
issue_survey_7904,Pol-neg,id_68101.0_wave_12
issue_survey_7905,Pol-neg,id_98293.0_wave_19
issue_survey_7906,Pol-neg,id_78071.0_wave_15
issue_survey_7907,Pol-neg,id_44447.0_wave_13
issue_survey_7908,Pol-neg,id_86588.0_wave_16
issue_survey_7909,Pol-neg,id_51693.0_wave_9
issue_survey_7910,Pol-neg,id_38859.0_wave_21
issue_survey_7911,Pol-neg,id_97395.0_wave_17
issue_survey_7912,Pol-neg,id_59094.0_wave_22
issue_survey_7913,Pol-neg,id_49113.0_wave_15
issue_survey_7914,Pol-neg,id_77809.0_wave_16
issue_survey_7915,Pol-neg,id_35619.0_wave_5
issue_survey_7916,Pol-neg,id_107632.0_wave_24
issue_survey_7917,Pol-neg,id_39286.0_wave_6
issue_survey_7918,Pol-neg,id_76756.0_wave_21
issue_survey_7919,Pol-neg,id_38879.0_wave_19
issue_survey_7920,Pol-neg,id_93983.0_wave_17
issue_survey_7921,Pol-neg,id_56941.0_wave_13
issue_survey_7922,Pol-neg,id_63888.0_wave_10
issue_survey_7923,Pol-neg,id_85542.0_wave_25
issue_survey_7924,Pol-neg,id_59644.0_wave_15
issue_survey_7925,Pol-neg,id_78885.0_wave_16
issue_survey_7926,Pol-neg,id_107867.0_wave_23
issue_survey_7927,Pol-neg,id_74350.0_wave_23
issue_survey_7928,Pol-neg,id_48548.0_wave_13
issue_survey_7929,Pol-neg,id_54632.0_wave_17
issue_survey_7930,Pol-neg,id_53247.0_wave_17
issue_survey_7931,Pol-neg,id_46787.0_wave_7
issue_survey_7932,Pol-neg,id_92421.0_wave_16
issue_survey_7933,Pol-neg,id_55107.0_wave_8
issue_survey_7934,Pol-neg,id_33180.0_wave_4
issue_survey_7935,Pol-neg,id_54487.0_wave_22
issue_survey_7936,Pol-neg,id_70504.0_wave_16
issue_survey_7937,Pol-neg,id_52229.0_wave_12
issue_survey_7938,Pol-neg,id_86605.0_wave_18
issue_survey_7939,Pol-neg,id_95094.0_wave_17
issue_survey_7940,Pol-neg,id_46086.0_wave_12
issue_survey_7941,Pol-neg,id_104806.0_wave_23
issue_survey_7942,Pol-neg,id_98615.0_wave_22
issue_survey_7943,Pol-neg,id_78600.0_wave_15
issue_survey_7944,Pol-neg,id_68911.0_wave_13
issue_survey_7945,Pol-neg,id_54154.0_wave_9
issue_survey_7946,Pol-neg,id_56224.0_wave_20
issue_survey_7947,Pol-neg,id_45816.0_wave_13
issue_survey_7948,Pol-neg,id_31564.0_wave_25
issue_survey_7949,Pol-neg,id_43426.0_wave_13
issue_survey_7950,Pol-neg,id_45644.0_wave_7
issue_survey_7951,Pol-neg,id_44404.0_wave_7
issue_survey_7952,Pol-neg,id_7785.0_wave_14
issue_survey_7953,Pol-neg,id_20674.0_wave_19
issue_survey_7954,Pol-neg,id_11953.0_wave_3
issue_survey_7955,Pol-neg,id_21656.0_wave_15
issue_survey_7956,Pol-neg,id_8930.0_wave_1
issue_survey_7957,Pol-neg,id_26338.0_wave_20
issue_survey_7958,Pol-neg,id_24269.0_wave_20
issue_survey_7959,Pol-neg,id_7040.0_wave_12
issue_survey_7960,Pol-neg,id_23603.0_wave_2
issue_survey_7961,Pol-neg,id_22669.0_wave_11
issue_survey_7962,Pol-neg,id_26175.0_wave_6
issue_survey_7963,Pol-neg,id_21195.0_wave_3
issue_survey_7964,Pol-neg,id_30467.0_wave_8
issue_survey_7965,Pol-neg,id_23843.0_wave_4
issue_survey_7966,Pol-neg,id_27686.0_wave_6
issue_survey_7967,Pol-neg,id_26338.0_wave_8
issue_survey_7968,Pol-neg,id_26312.0_wave_5
issue_survey_7969,Pol-neg,id_26831.0_wave_9
issue_survey_7970,Pol-neg,id_26980.0_wave_14
issue_survey_7971,Pol-neg,id_559.0_wave_4
issue_survey_7972,Pol-neg,id_6348.0_wave_9
issue_survey_7973,Pol-neg,id_23254.0_wave_17
issue_survey_7974,Pol-neg,id_10257.0_wave_23
issue_survey_7975,Pol-neg,id_12697.0_wave_8
issue_survey_7976,Pol-neg,id_7351.0_wave_13
issue_survey_7977,Pol-neg,id_20033.0_wave_13
issue_survey_7978,Pol-neg,id_21760.0_wave_4
issue_survey_7979,Pol-neg,id_9224.0_wave_9
issue_survey_7980,Pol-neg,id_28406.0_wave_3
issue_survey_7981,Pol-neg,id_6164.0_wave_9
issue_survey_7982,Pol-neg,id_16498.0_wave_2
issue_survey_7983,Pol-neg,id_25421.0_wave_6
issue_survey_7984,Pol-neg,id_26338.0_wave_6
issue_survey_7985,Pol-neg,id_16498.0_wave_4
issue_survey_7986,Pol-neg,id_20148.0_wave_3
issue_survey_7987,Pol-neg,id_26657.0_wave_3
issue_survey_7988,Pol-neg,id_17355.0_wave_18
issue_survey_7989,Pol-neg,id_2162.0_wave_13
issue_survey_7990,Pol-neg,id_21543.0_wave_1
issue_survey_7991,Pol-neg,id_21732.0_wave_3
issue_survey_7992,Pol-neg,id_24023.0_wave_7
issue_survey_7993,Pol-neg,id_29812.0_wave_14
issue_survey_7994,Pol-neg,id_11252.0_wave_18
issue_survey_7995,Pol-neg,id_3292.0_wave_14
issue_survey_7996,Pol-neg,id_14275.0_wave_19
issue_survey_7997,Pol-neg,id_1779.0_wave_23
issue_survey_7998,Pol-neg,id_21554.0_wave_24
issue_survey_7999,Pol-neg,id_10426.0_wave_12
issue_survey_8000,Pol-neg,id_1779.0_wave_1
issue_survey_8001,Pol-neg,id_13863.0_wave_4
issue_survey_8002,Pol-neg,id_24276.0_wave_2
issue_survey_8003,Pol-neg,id_24105.0_wave_2
issue_survey_8004,Pol-neg,id_20883.0_wave_14
issue_survey_8005,Pol-neg,id_22470.0_wave_2
issue_survey_8006,Pol-neg,id_24554.0_wave_11
issue_survey_8007,Pol-neg,id_1779.0_wave_3
issue_survey_8008,Pol-neg,id_29511.0_wave_3
issue_survey_8009,Pol-neg,id_28253.0_wave_22
issue_survey_8010,Pol-neg,id_16364.0_wave_2
issue_survey_8011,Pol-neg,id_13101.0_wave_9
issue_survey_8012,Pol-neg,id_19161.0_wave_12
issue_survey_8013,Pol-neg,id_11974.0_wave_6
issue_survey_8014,Pol-neg,id_20883.0_wave_16
issue_survey_8015,Pol-neg,id_14733.0_wave_4
issue_survey_8016,Pol-neg,id_29815.0_wave_4
issue_survey_8017,Pol-neg,id_28048.0_wave_1
issue_survey_8018,Pol-neg,id_29728.0_wave_2
issue_survey_8019,Pol-neg,id_2463.0_wave_13
issue_survey_8020,Pol-neg,id_22017.0_wave_22
issue_survey_8021,Pol-neg,id_29769.0_wave_13
issue_survey_8022,Pol-neg,id_17480.0_wave_1
issue_survey_8023,Pol-neg,id_4904.0_wave_20
issue_survey_8024,Pol-neg,id_3761.0_wave_2
issue_survey_8025,Pol-neg,id_970.0_wave_25
issue_survey_8026,Pol-neg,id_5188.0_wave_6
issue_survey_8027,Pol-neg,id_12547.0_wave_5
issue_survey_8028,Pol-neg,id_3194.0_wave_5
issue_survey_8029,Pol-neg,id_4440.0_wave_7
issue_survey_8030,Pol-neg,id_30473.0_wave_13
issue_survey_8031,Pol-neg,id_3270.0_wave_17
issue_survey_8032,Pol-neg,id_1499.0_wave_15
issue_survey_8033,Pol-neg,id_18745.0_wave_2
issue_survey_8034,Pol-neg,id_3325.0_wave_11
issue_survey_8035,Pol-neg,id_1692.0_wave_16
issue_survey_8036,Pol-neg,id_24191.0_wave_2
issue_survey_8037,Pol-neg,id_3312.0_wave_13
issue_survey_8038,Pol-neg,id_10023.0_wave_15
issue_survey_8039,Pol-neg,id_19481.0_wave_12
issue_survey_8040,Pol-neg,id_19484.0_wave_13
issue_survey_8041,Pol-neg,id_7390.0_wave_2
issue_survey_8042,Pol-neg,id_113.0_wave_2
issue_survey_8043,Pol-neg,id_6170.0_wave_2
issue_survey_8044,Pol-neg,id_21609.0_wave_1
issue_survey_8045,Pol-neg,id_6934.0_wave_25
issue_survey_8046,Pol-neg,id_5237.0_wave_21
issue_survey_8047,Pol-neg,id_15935.0_wave_6
issue_survey_8048,Pol-neg,id_7586.0_wave_2
issue_survey_8049,Pol-neg,id_22588.0_wave_7
issue_survey_8050,Pol-neg,id_16942.0_wave_13
issue_survey_8051,Pol-neg,id_23725.0_wave_14
issue_survey_8052,Pol-neg,id_2872.0_wave_15
issue_survey_8053,Pol-neg,id_12355.0_wave_4
issue_survey_8054,Pol-neg,id_19426.0_wave_12
issue_survey_8055,Pol-neg,id_21545.0_wave_2
issue_survey_8056,Pol-neg,id_7817.0_wave_3
issue_survey_8057,Pol-neg,id_7511.0_wave_21
issue_survey_8058,Pol-neg,id_1972.0_wave_13
issue_survey_8059,Pol-neg,id_10722.0_wave_23
issue_survey_8060,Pol-neg,id_9056.0_wave_3
issue_survey_8061,Pol-neg,id_15096.0_wave_22
issue_survey_8062,Pol-neg,id_16768.0_wave_11
issue_survey_8063,Pol-neg,id_12547.0_wave_16
issue_survey_8064,Pol-neg,id_4546.0_wave_8
issue_survey_8065,Pol-neg,id_19076.0_wave_1
issue_survey_8066,Pol-neg,id_2238.0_wave_7
issue_survey_8067,Pol-neg,id_14043.0_wave_22
issue_survey_8068,Pol-neg,id_1301.0_wave_2
issue_survey_8069,Pol-neg,id_16674.0_wave_22
issue_survey_8070,Pol-neg,id_7558.0_wave_6
issue_survey_8071,Pol-neg,id_2631.0_wave_25
issue_survey_8072,Pol-neg,id_18816.0_wave_15
issue_survey_8073,Pol-neg,id_6840.0_wave_18
issue_survey_8074,Pol-neg,id_16063.0_wave_18
issue_survey_8075,Pol-neg,id_5668.0_wave_9
issue_survey_8076,Pol-neg,id_26807.0_wave_3
issue_survey_8077,Pol-neg,id_2010.0_wave_5
issue_survey_8078,Pol-neg,id_6318.0_wave_14
issue_survey_8079,Pol-neg,id_8464.0_wave_24
issue_survey_8080,Pol-neg,id_2465.0_wave_18
issue_survey_8081,Pol-neg,id_20851.0_wave_17
issue_survey_8082,Pol-neg,id_14785.0_wave_6
issue_survey_8083,Pol-neg,id_4774.0_wave_1
issue_survey_8084,Pol-neg,id_1206.0_wave_1
issue_survey_8085,Pol-neg,id_10835.0_wave_2
issue_survey_8086,Pol-neg,id_22402.0_wave_10
issue_survey_8087,Pol-neg,id_4424.0_wave_4
issue_survey_8088,Pol-neg,id_13074.0_wave_15
issue_survey_8089,Pol-neg,id_11972.0_wave_2
issue_survey_8090,Pol-neg,id_1690.0_wave_15
issue_survey_8091,Pol-neg,id_28061.0_wave_12
issue_survey_8092,Pol-neg,id_6197.0_wave_10
issue_survey_8093,Pol-neg,id_1242.0_wave_1
issue_survey_8094,Pol-neg,id_4588.0_wave_9
issue_survey_8095,Pol-neg,id_15943.0_wave_3
issue_survey_8096,Pol-neg,id_17306.0_wave_3
issue_survey_8097,Pol-neg,id_3214.0_wave_7
issue_survey_8098,Pol-neg,id_13658.0_wave_12
issue_survey_8099,Pol-neg,id_6145.0_wave_22
issue_survey_8100,Pol-neg,id_2615.0_wave_5
issue_survey_8101,Pol-neg,id_8600.0_wave_22
issue_survey_8102,Pol-neg,id_20222.0_wave_2
issue_survey_8103,Pol-neg,id_1824.0_wave_20
issue_survey_8104,Pol-neg,id_5878.0_wave_17
issue_survey_8105,Pol-neg,id_7390.0_wave_1
issue_survey_8106,Pol-neg,id_28228.0_wave_2
issue_survey_8107,Pol-neg,id_24536.0_wave_16
issue_survey_8108,Pol-neg,id_14671.0_wave_18
issue_survey_8109,Pol-neg,id_1402.0_wave_1
issue_survey_8110,Pol-neg,id_14439.0_wave_22
issue_survey_8111,Pol-neg,id_7498.0_wave_25
issue_survey_8112,Pol-neg,id_12547.0_wave_9
issue_survey_8113,Pol-neg,id_29878.0_wave_2
issue_survey_8114,Pol-neg,id_4850.0_wave_11
issue_survey_8115,Pol-neg,id_9191.0_wave_2
issue_survey_8116,Pol-neg,id_11559.0_wave_16
issue_survey_8117,Pol-neg,id_3274.0_wave_9
issue_survey_8118,Pol-neg,id_19991.0_wave_9
issue_survey_8119,Pol-neg,id_15134.0_wave_1
issue_survey_8120,Pol-neg,id_13611.0_wave_24
issue_survey_8121,Pol-neg,id_12909.0_wave_10
issue_survey_8122,Pol-neg,id_11285.0_wave_4
issue_survey_8123,Pol-neg,id_2503.0_wave_23
issue_survey_8124,Pol-neg,id_3564.0_wave_1
issue_survey_8125,Pol-neg,id_2950.0_wave_13
issue_survey_8126,Pol-neg,id_9973.0_wave_16
issue_survey_8127,Pol-neg,id_17249.0_wave_5
issue_survey_8128,Pol-neg,id_10343.0_wave_3
issue_survey_8129,Pol-neg,id_3226.0_wave_10
